node1,node2,sim_out,sim_in,sim_both,avg_del,avg_del_normed
8,33,0.142047,0.790445,2593.587146,649.357200,0.042207
8,34,0.530484,0.783373,2804.389414,2694.651498,0.175148
8,35,0.188555,0.818718,1770.603315,678.875029,0.044126
8,36,0.402320,0.913834,1471.564253,719.805546,0.046786
8,37,0.378158,0.717351,1595.086064,737.765914,0.047954
8,38,0.252434,0.765729,1607.277246,668.202704,0.043432
8,39,0.849556,0.757207,1476.681194,672.657688,0.043722
8,40,0.460036,0.833491,1469.930623,642.264368,0.041746
8,41,0.407472,0.849787,1478.155194,659.126372,0.042842
8,42,1.018224,0.782796,1454.264690,644.814495,0.041912
8,43,0.252710,0.801114,1589.542290,631.100159,0.041020
8,44,0.801829,0.717262,1550.950402,737.826229,0.047958
8,45,0.447905,0.778920,1492.273477,658.046293,0.042772
8,46,0.977140,0.707731,1698.099650,1061.190840,0.068976
8,47,0.878434,0.766063,1468.657441,653.481394,0.042475
8,48,0.558018,0.721474,1549.711099,804.171786,0.052270
8,49,0.167664,0.852901,1935.633459,681.215094,0.044278
8,50,0.398301,0.708458,1651.788110,898.305444,0.058388
8,51,0.569554,0.713917,1829.749951,1326.417356,0.086215
8,52,0.161236,0.825624,2027.087699,661.349096,0.042987
8,53,1.018837,0.732371,2052.172876,1823.778245,0.118543
8,54,0.149825,0.714441,2533.158420,1185.692867,0.077068
8,55,0.184270,0.738112,2380.737536,1335.081171,0.086778
8,56,0.136688,0.741794,3397.670136,1639.029643,0.106534
8,57,0.557310,0.717354,1878.083971,1114.707337,0.072454
8,58,0.153476,0.763213,2958.086479,1743.343094,0.113314
8,59,0.342438,0.711067,1642.741474,773.564641,0.050280
8,60,0.301679,0.715995,1637.241631,770.646355,0.050091
8,61,0.853587,0.746972,1487.173358,692.120123,0.044987
8,62,0.194864,0.795165,1744.918002,646.700281,0.042034
8,63,0.646275,0.707239,1653.106488,888.197509,0.057731
8,64,0.171035,0.749687,2594.518305,1494.891627,0.097166
8,65,0.125232,0.779323,10224.305240,2464.559725,0.160192
8,66,0.145231,0.922970,10009.543965,8522.433894,0.553944
9,10,0.122972,0.568709,1778.602140,566.055381,0.036793
9,11,0.077032,0.596027,1189.199489,1224.708786,0.079604
9,12,0.145879,0.664373,514.665931,372.464012,0.024210
9,13,0.123838,0.734657,1107.687982,297.312416,0.019325
9,14,0.123394,0.693405,489.719436,320.643342,0.020841
9,15,0.122096,0.735680,1035.051474,998.899246,0.064927
9,16,0.124043,0.713748,1363.526408,320.364572,0.020823
9,17,0.252810,0.783123,1225.026216,911.354591,0.059237
9,18,0.124083,0.757609,897.364805,331.587059,0.021553
9,19,0.162115,0.743308,928.094468,833.645614,0.054186
9,20,0.149486,0.703230,510.877930,360.737079,0.023447
9,21,0.125057,0.724810,797.629574,603.863140,0.039250
9,22,0.124063,0.802400,1798.043115,1173.024253,0.076245
9,23,0.124054,0.765589,1833.121902,866.547414,0.056324
9,24,0.124466,0.727604,541.178963,349.286754,0.022703
9,25,0.124114,0.723254,1002.293523,336.566477,0.021876
9,26,0.125047,0.754217,983.145106,805.703957,0.052369
9,27,0.128162,0.715187,685.511057,505.480172,0.032855
9,28,0.124203,0.706815,771.143391,399.934665,0.025995
9,29,0.124089,0.709662,1403.496876,525.075782,0.034129
9,30,0.137042,0.708450,535.976736,378.008288,0.024570
9,31,0.124543,0.756171,1013.119884,803.217356,0.052208
9,32,0.124211,0.732097,958.046675,719.337105,0.046756
9,33,0.124065,0.717581,2206.508882,353.004164,0.022945
9,34,0.124491,0.868309,2450.862926,2794.326228,0.181627
9,35,0.124107,0.735434,1129.916444,334.392438,0.021735
9,36,0.124302,0.844171,555.555716,349.795173,0.022736
9,37,0.124284,0.720779,828.265243,562.800697,0.036581
9,38,0.124161,0.708713,851.544323,380.576353,0.024737
9,39,0.125587,0.707379,567.522146,395.932887,0.025735
9,40,0.124386,0.747610,549.758241,317.737737,0.020652
9,41,0.124318,0.763145,571.400007,312.408754,0.020306
9,42,0.133315,0.714136,506.300720,372.062078,0.024183
9,43,0.124162,0.723477,817.352186,368.499507,0.023952
9,44,0.125287,0.720987,739.484038,542.269542,0.035247
9,45,0.124370,0.712653,606.844961,364.035233,0.023662
9,46,0.127868,0.759852,1012.386920,1054.666108,0.068552
9,47,0.125839,0.708827,546.213601,457.587354,0.029742
9,48,0.124541,0.716833,736.897337,737.798183,0.047956
9,49,0.124089,0.766379,1374.073398,324.006092,0.021060
9,50,0.124308,0.738620,932.630389,850.761623,0.055298
9,51,0.124562,0.782174,1220.403771,1364.358465,0.088681
9,52,0.124084,0.740919,1500.162837,323.366737,0.021018
9,53,0.133629,0.814546,1533.889212,1903.322133,0.123713
9,54,0.124073,0.783434,2135.017476,1188.183616,0.077230
9,55,0.124104,0.822133,1951.741582,1305.956803,0.084885
9,56,0.124060,0.826682,3112.161237,1683.425019,0.109420
9,57,0.124539,0.789836,1291.733891,1075.901218,0.069932
9,58,0.124077,0.849831,2625.196280,1764.697776,0.114702
9,59,0.124247,0.730809,916.502165,597.812773,0.038857
9,60,0.124206,0.722540,906.607257,657.333870,0.042726
9,61,0.125621,0.707234,594.188640,411.608140,0.026754
9,62,0.124113,0.720096,1089.090342,349.074720,0.022689
9,63,0.124727,0.746893,934.953912,816.329944,0.053060
9,64,0.124092,0.835784,2207.464958,1485.537218,0.096557
9,65,0.124041,0.864766,10133.005482,2552.728204,0.165923
9,66,0.124069,0.960985,9916.266953,8623.402483,0.560507
10,11,1.001809,0.565473,2111.120161,1353.140790,0.087952
10,12,1.016571,0.714293,1852.365618,604.692917,0.039304
10,13,0.226003,0.841023,2002.604625,627.311212,0.040774
10,14,0.771800,0.777869,1828.371343,635.330423,0.041295
10,15,0.985419,0.665763,2031.249683,951.111593,0.061821
10,16,0.203836,0.794001,2222.775118,628.180473,0.040831
10,17,1.009143,0.712284,2164.813617,986.648052,0.064131
10,18,0.293186,0.838128,1989.961856,664.134825,0.043168
10,19,1.016248,0.695653,2011.506289,858.986900,0.055833
10,20,1.019272,0.758524,1861.120289,632.505882,0.041112
10,21,0.925769,0.700167,1955.685471,729.664084,0.047427
10,22,0.228157,0.724583,2518.170627,1175.558902,0.076409
10,23,0.188401,0.704356,2541.025749,919.637529,0.059775
10,24,0.693679,0.799501,1871.971507,667.695392,0.043399
10,25,0.270013,0.793073,2051.080214,625.335958,0.040646
10,26,0.899127,0.706737,2043.418660,863.526211,0.056128
10,27,1.016094,0.718042,1919.381820,684.629678,0.044500
10,28,0.414551,0.744753,1951.186155,665.187467,0.043236
10,29,0.210129,0.726538,2275.234763,659.914845,0.042893
10,30,1.023755,0.757485,1871.326066,652.393251,0.042404
10,31,0.731423,0.707891,2058.905362,866.676506,0.056333
10,32,0.419782,0.708359,2032.902700,780.308451,0.050719
10,33,0.159183,0.782063,2843.071467,615.603686,0.040013
10,34,0.695863,0.791668,3036.566185,2673.376515,0.173765
10,35,0.240417,0.810359,2119.337497,650.064825,0.042253
10,36,0.547424,0.908438,1876.520410,695.511138,0.045207
10,37,0.516439,0.713606,1975.050614,704.083945,0.045764
10,38,0.340604,0.757908,1984.904762,635.765872,0.041324
10,39,0.953428,0.749737,1880.757298,640.059667,0.041603
10,40,0.617510,0.825333,1875.456618,609.142584,0.039593
10,41,0.553846,0.841975,1881.907176,628.597256,0.040858
10,42,1.024449,0.774547,1863.214481,609.463364,0.039614
10,43,0.341009,0.792716,1970.624065,593.892526,0.038602
10,44,0.924524,0.713580,1939.634446,705.539217,0.045859
10,45,0.603206,0.770778,1893.045966,625.030152,0.040626
10,46,1.013901,0.709207,2059.194155,1029.346922,0.066906
10,47,0.969350,0.758264,1874.482634,614.552992,0.039945
10,48,0.724306,0.717072,1938.638819,766.544147,0.049824
10,49,0.205208,0.845201,2259.072385,653.174190,0.042455
10,50,0.542283,0.707350,2021.171503,863.849005,0.056149
10,51,0.735861,0.717668,2169.034275,1297.313226,0.084323
10,52,0.194011,0.817375,2337.907900,630.672407,0.040993
10,53,1.024455,0.738655,2359.689543,1798.163328,0.116878
10,54,0.173589,0.718309,2788.120512,1156.560265,0.075175
10,55,0.233320,0.744856,2650.405864,1311.945554,0.085274
10,56,0.148970,0.748787,3591.782662,1614.382467,0.104932
10,57,0.723590,0.721790,2209.964931,1087.205857,0.070667
10,58,0.180208,0.771162,3179.153851,1721.971699,0.111925
10,59,0.469021,0.708888,2013.788876,742.306543,0.048249
10,60,0.412482,0.712568,2009.304899,734.727431,0.047756
10,61,0.955726,0.740090,1889.029267,661.391063,0.042989
10,62,0.250750,0.786807,2097.971253,612.789283,0.039830
10,63,0.807312,0.707194,2022.252708,855.280159,0.055592
10,64,0.211003,0.757118,2843.988663,1472.861822,0.095734
10,65,0.126320,0.787607,10290.440171,2443.147738,0.158801
10,66,0.165133,0.927592,10077.088522,8509.875371,0.553128
11,12,0.214158,0.810589,1591.354648,1386.499924,0.090120
11,13,0.123703,0.906019,1878.556693,1467.786193,0.095404
11,14,0.123657,0.866915,1595.497854,1476.616279,0.095978
11,15,0.125389,0.685209,1777.410077,1271.771781,0.082663
11,16,0.124073,0.877017,2047.981351,1465.072801,0.095227
11,17,0.450570,0.711940,1960.341527,1513.761798,0.098392
11,18,0.124182,0.908153,1778.446686,1522.813910,0.098980
11,19,0.247537,0.732318,1785.162954,1317.365913,0.085627
11,20,0.210310,0.844600,1617.283792,1444.701281,0.093903
11,21,0.127855,0.757541,1727.207011,1381.824208,0.089816
11,22,0.124118,0.703512,2356.673613,1503.566806,0.097729
11,23,0.124087,0.719011,2385.968091,1409.777929,0.091633
11,24,0.125385,0.877189,1632.255281,1514.688992,0.098452
11,25,0.124234,0.872253,1836.989159,1447.113611,0.094060
11,26,0.127506,0.734720,1826.038128,1369.539114,0.089018
11,27,0.138913,0.786091,1685.688982,1401.898877,0.091121
11,28,0.124495,0.824738,1722.376677,1469.381205,0.095507
11,29,0.124163,0.800805,2083.473724,1327.358951,0.086276
11,30,0.169735,0.838755,1630.738538,1463.815701,0.095146
11,31,0.125633,0.733897,1843.171651,1381.173963,0.089774
11,32,0.124515,0.758866,1813.903794,1310.472993,0.085179
11,33,0.124102,0.862076,2690.951238,1416.083066,0.092043
11,34,0.125442,0.721449,2894.506398,2421.427336,0.157389
11,35,0.124209,0.885419,1910.330792,1492.703421,0.097023
11,36,0.124819,0.950762,1637.438371,1565.384423,0.101747
11,37,0.124748,0.775738,1748.880882,1372.002909,0.089178
11,38,0.124363,0.838963,1760.043829,1430.505463,0.092981
11,39,0.129388,0.830145,1641.566118,1425.235550,0.092638
11,40,0.125082,0.896694,1635.517374,1430.831002,0.093002
11,41,0.124859,0.908555,1642.916726,1469.221888,0.095497
11,42,0.157120,0.855239,1621.417029,1389.168218,0.090294
11,43,0.124365,0.871182,1743.791089,1363.723637,0.088640
11,44,0.128283,0.775489,1708.683508,1401.019989,0.091064
11,45,0.125030,0.851661,1655.608930,1424.337639,0.092580
11,46,0.137781,0.731452,1843.284060,1307.274263,0.084971
11,47,0.130310,0.839278,1634.351593,1315.316403,0.085493
11,48,0.125610,0.783360,1707.557376,1241.917271,0.080723
11,49,0.124162,0.910752,2064.184121,1505.553945,0.097859
11,50,0.124825,0.751207,1800.710203,1278.598209,0.083107
11,51,0.125684,0.717421,1965.229970,1390.246843,0.090364
11,52,0.124148,0.890747,2150.177726,1465.352231,0.095246
11,53,0.158187,0.707577,2173.832505,1677.158754,0.109013
11,54,0.124121,0.716811,2632.691608,1385.295736,0.090042
11,55,0.124200,0.707113,2486.377140,1608.804109,0.104570
11,56,0.124088,0.707187,3472.510333,1642.974626,0.106791
11,57,0.125606,0.713983,2010.313424,1441.166187,0.093673
11,58,0.124130,0.711948,3043.753809,1818.967276,0.118230
11,59,0.124627,0.760700,1792.417666,1408.534854,0.091552
11,60,0.124500,0.772864,1787.378446,1303.689743,0.084738
11,61,0.129509,0.818720,1651.013689,1451.519705,0.094346
11,62,0.124224,0.866139,1886.505171,1413.974030,0.091906
11,63,0.126264,0.742627,1801.921622,1325.041985,0.086126
11,64,0.124170,0.708162,2691.781267,1693.297443,0.110062
11,65,0.124047,0.719246,10249.418436,2246.167946,0.145997
11,66,0.124110,0.870627,10035.194475,8188.393430,0.532232
12,13,0.121402,0.646894,1065.197665,348.247570,0.022636
12,14,0.111487,0.244489,243.419295,192.417004,0.012507
12,15,0.099164,0.462173,637.145393,762.806403,0.049581
12,16,0.123570,0.491386,1315.696446,218.031553,0.014172
12,17,0.315034,0.738131,1130.931047,824.678584,0.053603
12,18,0.123322,0.617125,849.523105,306.813943,0.019942
12,19,0.160725,0.664044,807.769854,716.320633,0.046560
12,20,0.148795,0.585909,407.078261,296.059092,0.019243
12,21,0.121897,0.651510,698.251525,509.249000,0.033100
12,22,0.123576,0.766533,1725.802125,1088.191174,0.070731
12,23,0.123694,0.722875,1781.038426,788.144543,0.051228
12,24,0.124369,0.707809,510.247448,360.068098,0.023404
12,25,0.124022,0.693626,982.222434,316.935704,0.020600
12,26,0.124832,0.752310,956.669076,749.598087,0.048723
12,27,0.130919,0.714617,662.184076,470.681997,0.030594
12,28,0.124238,0.701436,751.497377,391.398406,0.025440
12,29,0.124079,0.705749,1391.516650,470.876836,0.030606
12,30,0.146404,0.701205,508.178440,369.496941,0.024017
12,31,0.124738,0.760908,995.299524,753.983767,0.049008
12,32,0.124332,0.738199,943.795651,662.662608,0.043072
12,33,0.124084,0.710892,2200.533332,329.835497,0.021439
12,34,0.124814,0.875964,2444.156957,2727.725424,0.177298
12,35,0.124154,0.726858,1118.533575,343.198548,0.022307
12,36,0.124305,0.831609,531.374799,383.628589,0.024935
12,37,0.124447,0.725755,812.311632,521.771281,0.033914
12,38,0.124240,0.706007,836.273716,362.131984,0.023538
12,39,0.126784,0.706095,544.554485,375.079121,0.024380
12,40,0.124633,0.738132,526.159041,302.500251,0.019662
12,41,0.124515,0.752603,548.710166,313.993329,0.020409
12,42,0.140716,0.709366,480.413801,338.766268,0.022019
12,43,0.124254,0.717514,801.904802,325.945578,0.021186
12,44,0.126295,0.726883,722.464446,509.447530,0.033113
12,45,0.124628,0.709545,586.081759,344.664145,0.022403
12,46,0.131020,0.769124,1000.041173,989.979571,0.064347
12,47,0.127302,0.707107,522.897994,401.669733,0.026108
12,48,0.124932,0.721789,719.686467,669.758925,0.043533
12,49,0.124128,0.757054,1365.024790,339.785018,0.022085
12,50,0.124516,0.746600,919.174697,787.506087,0.051187
12,51,0.124973,0.791954,1210.113370,1296.623920,0.084278
12,52,0.124118,0.733182,1491.873143,322.768874,0.020979
12,53,0.141423,0.824277,1525.688771,1833.579845,0.119180
12,54,0.124100,0.793269,2129.184246,1127.550141,0.073289
12,55,0.124153,0.831793,1945.377399,1264.661912,0.082201
12,56,0.124077,0.836258,3108.179047,1623.277546,0.105510
12,57,0.124934,0.799753,1282.119372,1027.024445,0.066755
12,58,0.124107,0.858774,2620.476092,1716.179114,0.111549
12,59,0.124407,0.738139,902.905742,564.873923,0.036716
12,60,0.124334,0.728791,892.859804,600.874122,0.039056
12,61,0.126911,0.708403,573.002016,399.343963,0.025957
12,62,0.124169,0.715205,1077.670430,326.232916,0.021205
12,63,0.125275,0.755555,921.621342,760.988105,0.049463
12,64,0.124134,0.845148,2201.854619,1442.369106,0.093752
12,65,0.124045,0.873161,10131.782403,2489.106343,0.161788
12,66,0.124093,0.963933,9915.016919,8573.774306,0.557281
13,14,0.465544,0.419223,834.653636,98.246294,0.006386
13,15,0.867912,0.794744,1315.401123,1217.372762,0.079127
13,16,0.141130,0.476626,1442.462597,123.735206,0.008043
13,17,1.017703,0.834481,1499.949459,858.495686,0.055801
13,18,0.184908,0.410877,1143.224078,95.495001,0.006207
13,19,1.026846,0.793559,1292.765896,789.060765,0.051288
13,20,1.031920,0.599862,1066.128814,215.280604,0.013993
13,21,0.778705,0.754337,1188.161155,543.885149,0.035352
13,22,0.154643,0.870444,1872.868114,1151.133361,0.074822
13,23,0.137737,0.840137,1877.331516,841.791211,0.054715
13,24,0.500350,0.702675,1091.476101,190.974576,0.012413
13,25,0.192278,0.689134,1353.024286,218.110927,0.014177
13,26,0.748842,0.861194,1361.878998,813.269600,0.052861
13,27,1.003525,0.814454,1179.316951,471.771957,0.030664
13,28,0.283788,0.774087,1224.738398,308.410068,0.020046
13,29,0.162810,0.798373,1682.669159,518.425321,0.033697
13,30,1.041769,0.759089,1100.599380,279.489178,0.018166
13,31,0.540785,0.869845,1391.706761,813.004095,0.052844
13,32,0.289033,0.847264,1357.417442,737.830085,0.047958
13,33,0.139650,0.741437,2405.648714,273.177503,0.017756
13,34,0.507224,0.945654,2631.937181,2861.572787,0.185998
13,35,0.180516,0.721549,1483.411965,187.825157,0.012208
13,36,0.377138,0.715961,1101.989331,146.629931,0.009531
13,37,0.356628,0.830855,1269.017244,550.091076,0.035755
13,38,0.238327,0.766624,1283.959142,304.420539,0.019787
13,39,0.851452,0.776112,1117.801797,328.187534,0.021332
13,40,0.436674,0.713324,1108.499688,209.331754,0.013606
13,41,0.385113,0.706070,1119.256623,165.550745,0.010761
13,42,1.039684,0.750267,1088.245712,314.373430,0.020434
13,43,0.238899,0.736384,1263.466474,322.645296,0.020971
13,44,0.797698,0.832350,1214.721114,518.356167,0.033692
13,45,0.425005,0.756137,1138.891370,285.193658,0.018537
13,46,0.997570,0.877836,1397.746895,1099.526832,0.071467
13,47,0.884737,0.768156,1107.695743,448.169787,0.029130
13,48,0.535660,0.824332,1213.010323,771.502959,0.050146
13,49,0.162139,0.709025,1678.245034,153.567375,0.009982
13,50,0.376515,0.856660,1341.045674,885.795093,0.057575
13,51,0.547547,0.895625,1554.974700,1420.492096,0.092330
13,52,0.156483,0.720617,1782.936873,191.582961,0.012453
13,53,1.040272,0.917101,1811.456747,1969.556692,0.128018
13,54,0.146508,0.896586,2342.361450,1232.310506,0.080098
13,55,0.176870,0.921666,2176.705325,1330.276544,0.086466
13,56,0.135120,0.924301,3257.955276,1736.028480,0.112839
13,57,0.534982,0.901167,1611.658277,1103.416307,0.071720
13,58,0.149698,0.936919,2796.510748,1804.604268,0.117296
13,59,0.322909,0.847196,1329.979458,580.418194,0.037726
13,60,0.284425,0.835097,1323.178897,672.641996,0.043721
13,61,0.856340,0.789410,1132.231047,336.981917,0.021903
13,62,0.186339,0.742130,1454.283389,269.835619,0.017539
13,63,0.627751,0.865665,1342.755618,840.844611,0.054654
13,64,0.165126,0.929410,2408.686886,1515.339201,0.098495
13,65,0.125165,0.944478,10178.730641,2616.937086,0.170097
13,66,0.142520,0.985803,9962.990052,8680.996985,0.564251
14,15,0.210411,0.623387,782.013075,866.722144,0.056336
14,16,0.121069,0.430620,1265.728756,142.919135,0.009290
14,17,1.035696,0.809209,1147.512480,875.388002,0.056899
14,18,0.121388,0.539946,793.586838,158.474856,0.010301
14,19,0.918640,0.744479,828.985387,813.498302,0.052876
14,20,0.842722,0.597757,392.971884,248.828362,0.016173
14,21,0.211843,0.721941,697.648376,561.655598,0.036507
14,22,0.121793,0.833590,1712.762200,1167.071379,0.075858
14,23,0.121955,0.793865,1751.686792,854.383616,0.055534
14,24,0.159857,0.691831,470.294489,234.032372,0.015212
14,25,0.127247,0.680955,956.626303,247.643143,0.016096
14,26,0.213433,0.810393,940.374160,812.125701,0.052787
14,27,0.411292,0.758725,634.968402,478.951277,0.031131
14,28,0.135138,0.725603,724.930414,329.966128,0.021447
14,29,0.126105,0.743538,1374.857811,519.382384,0.033759
14,30,0.687217,0.716011,471.427843,303.120639,0.019702
14,31,0.168083,0.817290,977.571993,810.752087,0.052698
14,32,0.136228,0.790080,924.031434,733.355609,0.047667
14,33,0.125072,0.708201,2191.750011,291.652481,0.018957
14,34,0.163478,0.915855,2437.066036,2846.878546,0.185042
14,35,0.127589,0.705465,1101.446015,227.162525,0.014765
14,36,0.144235,0.774987,491.141121,207.875975,0.013512
14,37,0.143102,0.772835,788.894176,552.344310,0.035901
14,38,0.131771,0.720495,813.292365,321.850267,0.020920
14,39,0.258131,0.726472,509.205138,343.414067,0.022321
14,40,0.153079,0.707839,489.221328,236.288979,0.015358
14,41,0.146472,0.713496,513.352201,205.718474,0.013371
14,42,0.599421,0.712000,440.059545,327.035114,0.021257
14,43,0.131911,0.707691,778.255734,332.335227,0.021601
14,44,0.234819,0.773876,696.129907,523.094296,0.034000
14,45,0.151657,0.714883,553.254805,303.330811,0.019716
14,46,0.397325,0.824427,981.180601,1089.382604,0.070808
14,47,0.276635,0.721342,485.876121,449.497885,0.029217
14,48,0.168381,0.766050,693.274094,763.678033,0.049638
14,49,0.126449,0.716750,1351.230723,202.428141,0.013157
14,50,0.145574,0.799748,898.622641,877.721917,0.057050
14,51,0.170469,0.846643,1194.595618,1407.952296,0.091515
14,52,0.126100,0.707730,1479.262237,226.026452,0.014691
14,53,0.608166,0.875065,1513.424726,1954.842417,0.127062
14,54,0.125499,0.847851,2120.375747,1222.342944,0.079450
14,55,0.127390,0.881291,1935.742402,1324.636958,0.086099
14,56,0.124819,0.884937,3102.154021,1724.259044,0.112074
14,57,0.168290,0.853760,1267.449038,1097.030311,0.071305
14,58,0.125691,0.902760,2613.329323,1795.605348,0.116711
14,59,0.139649,0.789289,881.947478,583.721665,0.037941
14,60,0.135875,0.776601,871.659869,668.733784,0.043467
14,61,0.260794,0.735716,539.372401,353.935280,0.023005
14,62,0.128019,0.709418,1060.170090,288.110149,0.018727
14,63,0.186185,0.809968,901.101618,835.026893,0.054275
14,64,0.126638,0.892082,2193.343758,1508.524226,0.098052
14,65,0.124161,0.913709,10129.936416,2602.654385,0.169168
14,66,0.125262,0.976973,9913.131334,8668.177265,0.563417
15,16,0.122725,0.716395,1542.919433,866.403213,0.056315
15,17,0.956346,0.618045,1337.875636,1024.449947,0.066588
15,18,0.121080,0.804347,1207.843202,1018.467245,0.066199
15,19,0.591933,0.587227,1086.294326,784.908897,0.051018
15,20,0.476793,0.716140,950.022884,949.934934,0.061744
15,21,0.132596,0.625788,1060.453991,863.857291,0.056149
15,22,0.122274,0.630996,1843.397802,1055.932781,0.068634
15,23,0.122618,0.624773,1924.238440,905.753802,0.058873
15,24,0.131088,0.819316,1054.650013,1066.178934,0.069300
15,25,0.124461,0.807157,1341.324800,983.376846,0.063918
15,26,0.143427,0.693195,1316.525244,958.145497,0.062278
15,27,0.214744,0.730717,1137.485373,959.367365,0.062357
15,28,0.126524,0.765405,1192.381034,1023.047833,0.066496
15,29,0.124527,0.741537,1668.615780,874.586253,0.056847
15,30,0.357535,0.779859,1057.385283,1016.181942,0.066050
15,31,0.134021,0.701980,1355.618097,981.030319,0.063765
15,32,0.127077,0.716414,1324.367607,893.624702,0.058084
15,33,0.124391,0.808042,2388.792246,962.682806,0.062573
15,34,0.133507,0.763721,2612.825098,2383.057239,0.154895
15,35,0.125046,0.836371,1454.938120,1046.447678,0.068017
15,36,0.128216,0.923643,1070.410168,1124.426190,0.073086
15,37,0.128633,0.727428,1234.783695,937.242302,0.060919
15,38,0.126030,0.783286,1250.929220,981.585303,0.063801
15,39,0.160306,0.774420,1078.279164,977.427878,0.063531
15,40,0.131004,0.850628,1069.196037,977.027545,0.063505
15,41,0.129441,0.865921,1080.439906,1019.219758,0.066248
15,42,0.305681,0.800959,1047.366526,934.623805,0.060749
15,43,0.126111,0.819765,1228.893471,905.579515,0.058861
15,44,0.153290,0.728170,1178.703850,967.671222,0.062897
15,45,0.130761,0.797778,1100.492050,974.046180,0.063311
15,46,0.210757,0.707547,1366.579316,967.210083,0.062867
15,47,0.166499,0.784341,1068.048018,859.345636,0.055856
15,48,0.134849,0.733655,1176.854561,820.913307,0.053358
15,49,0.124778,0.869501,1652.520156,1060.212299,0.068912
15,50,0.129313,0.713987,1308.510733,887.175436,0.057665
15,51,0.135388,0.708255,1526.934213,1132.712014,0.073624
15,52,0.124686,0.843756,1758.743873,1016.204731,0.066052
15,53,0.310881,0.720187,1787.384828,1539.763179,0.100082
15,54,0.124523,0.708556,2323.961761,1080.110570,0.070205
15,55,0.125020,0.724754,2156.854969,1321.871919,0.085920
15,56,0.124325,0.727740,3244.743187,1448.624200,0.094158
15,57,0.134846,0.710105,1584.760100,1107.915145,0.072013
15,58,0.124577,0.746246,2781.097113,1621.778778,0.105413
15,59,0.127927,0.718999,1297.262016,983.693756,0.063938
15,60,0.127046,0.726500,1290.289579,876.357945,0.056962
15,61,0.161379,0.764007,1093.616685,1008.590841,0.065557
15,62,0.125177,0.814152,1424.432397,961.148960,0.062473
15,63,0.139474,0.710550,1310.346542,930.671411,0.060492
15,64,0.124828,0.734357,2390.776697,1441.831921,0.093717
15,65,0.124096,0.761115,10174.505998,2181.680923,0.141806
15,66,0.124457,0.911558,9958.670474,8254.849576,0.536552
16,17,1.006602,0.845997,1734.944694,912.775312,0.059329
16,18,0.195892,0.238682,1210.636955,95.691225,0.006220
16,19,1.018508,0.637001,1451.123000,778.136368,0.050578
16,20,1.019974,0.366454,1294.030335,141.546199,0.009200
16,21,0.865147,0.748783,1454.718972,557.624040,0.036245
16,22,0.190451,0.848545,2126.628633,1156.574679,0.075175
16,23,0.162900,0.811150,2148.955743,842.688679,0.054773
16,24,0.588241,0.670384,1342.506617,227.611938,0.014794
16,25,0.221498,0.667164,1562.144604,232.751778,0.015128
16,26,0.827268,0.802826,1566.606560,786.166875,0.051100
16,27,1.011693,0.731638,1406.757755,449.226203,0.029199
16,28,0.334931,0.692948,1438.785843,307.442879,0.019983
16,29,0.178142,0.728428,1832.044752,496.506040,0.032272
16,30,1.031742,0.680024,1345.707312,279.655166,0.018177
16,31,0.627693,0.799321,1580.658348,779.194324,0.050646
16,32,0.342827,0.786836,1564.101095,710.524685,0.046183
16,33,0.146553,0.693303,2525.491976,272.209557,0.017693
16,34,0.593982,0.915636,2740.345531,2821.675021,0.183404
16,35,0.203388,0.693433,1674.914714,220.333220,0.014321
16,36,0.449298,0.758746,1350.303348,215.863111,0.014031
16,37,0.424915,0.773981,1491.497596,535.244516,0.034790
16,38,0.279499,0.718535,1504.293939,308.316479,0.020040
16,39,0.909079,0.725811,1366.038747,329.723505,0.021431
16,40,0.516877,0.697516,1357.238096,220.091966,0.014306
16,41,0.457955,0.700194,1365.678713,195.186517,0.012687
16,42,1.032207,0.705498,1341.410318,307.624876,0.019995
16,43,0.280224,0.706299,1487.965412,312.256794,0.020296
16,44,0.867055,0.777615,1446.994017,509.178447,0.033096
16,45,0.504076,0.716482,1384.036918,290.300360,0.018869
16,46,1.009434,0.828392,1603.744971,1068.564902,0.069455
16,47,0.933875,0.722583,1358.310904,428.211275,0.027833
16,48,0.624303,0.768906,1445.226384,741.173359,0.048175
16,49,0.178554,0.713896,1853.131610,201.929179,0.013125
16,50,0.448293,0.803483,1554.373938,856.869888,0.055695
16,51,0.636641,0.850167,1742.223965,1386.352551,0.090111
16,52,0.170678,0.706238,1948.411532,217.857143,0.014160
16,53,1.032598,0.878215,1974.486344,1932.790714,0.125628
16,54,0.156599,0.851579,2470.664680,1202.762551,0.078178
16,55,0.198762,0.884563,2314.363058,1310.702664,0.085194
16,56,0.140170,0.888165,3351.507524,1705.119149,0.110830
16,57,0.623642,0.857538,1793.326622,1080.699627,0.070244
16,58,0.161141,0.905611,2904.986334,1779.871473,0.115689
16,59,0.384593,0.793484,1545.136232,570.395259,0.037075
16,60,0.337497,0.780703,1539.276843,649.291388,0.042203
16,61,0.912870,0.738950,1378.618926,344.629923,0.022400
16,62,0.211532,0.710321,1653.300546,273.431337,0.017773
16,63,0.716597,0.814117,1556.118933,816.411902,0.053065
16,64,0.182701,0.895177,2533.839503,1494.223803,0.097122
16,65,0.125581,0.916290,10209.052390,2582.631524,0.167867
16,66,0.150895,0.977750,9993.972136,8652.561520,0.562402
