1.853100e+00 5.573709e+00 6.401265e+00 5.394277e-01 4.196294e+00 2.483955e+00 3.966139e+00 3.289537e+00 2.579584e+00 1.320931e+00 3.921522e+00 2.350272e-01 6.519326e+00 6.969734e+00 3.218301e+00 3.344583e-01 3.218733e+00 4.209788e+00 6.107682e+00 4.767149e+00 6.270784e+00 5.003082e+00 1.334045e+00 6.161226e+00 3.442350e+00 9.705609e+00 1.171202e+01 2.919705e+00 3.917386e+00 5.383350e+00 3.890020e+00 6.046422e+00 2.801841e+00 5.535794e+00 4.194971e+00 5.970419e+00 3.037180e-01 8.098220e+00 4.765057e+00 3.211972e+00 7.019797e+00 8.875441e+00 3.007187e+00 4.344516e+00 8.773441e+00 5.211517e+00 8.844349e+00 1.646669e+00 
1.572114e+00 4.853038e+00 4.206681e+00 1.713749e-01 4.479774e+00 2.482831e+00 4.808502e+00 9.009931e-01 2.732182e+00 8.733154e-01 4.017977e+00 8.993595e-01 6.959065e+00 6.393172e+00 2.618564e+00 6.369259e-01 3.437295e+00 5.787845e+00 4.363446e+00 4.266267e+00 4.466273e+00 6.327126e+00 1.564499e+00 5.364554e+00 1.967857e+00 1.032685e+01 1.212083e+01 3.149124e+00 5.437871e+00 5.545183e+00 2.400494e+00 4.547559e+00 4.621233e+00 5.850053e+00 4.378149e+00 6.093001e+00 9.188976e-01 7.398890e+00 4.323765e+00 1.325668e+00 8.073148e+00 8.429730e+00 2.500211e+00 4.392162e+00 1.070736e+01 5.145951e+00 8.188100e+00 9.968648e-01 
1.522149e+00 5.092071e+00 3.316876e+00 1.438599e+00 4.483704e+00 1.226057e+00 5.079633e+00 1.087199e+00 1.841803e+00 2.081046e+00 3.451056e+00 1.924309e+00 4.410797e+00 7.608038e+00 2.380388e+00 5.701329e-01 3.405884e+00 4.172985e+00 5.575886e+00 4.563565e+00 3.269918e+00 6.206837e+00 1.927819e+00 7.146681e+00 8.171271e-01 9.947885e+00 1.141815e+01 4.642393e+00 5.787481e+00 5.981341e+00 2.526449e+00 7.279018e+00 6.604368e+00 5.773100e+00 5.610470e+00 7.018122e+00 2.026196e+00 6.709769e+00 3.398746e+00 2.871693e-01 8.547964e+00 8.153280e+00 5.321074e+00 4.014423e+00 1.086025e+01 4.911182e+00 9.007503e+00 1.017336e+00 
2.370420e+00 4.712492e+00 2.848376e+00 1.603675e+00 6.167760e+00 2.657229e+00 5.686133e+00 2.102660e+00 2.166406e+00 2.548601e+00 2.705481e+00 1.400680e+00 4.321472e+00 6.355758e+00 2.700354e+00 1.308556e+00 2.733841e+00 4.169346e+00 5.136051e+00 2.642451e+00 1.622865e+00 7.547840e+00 2.437855e+00 7.596420e+00 2.730921e+00 9.804410e+00 1.148349e+01 3.785865e+00 7.205374e+00 5.080161e+00 1.357537e+00 7.208880e+00 6.935599e+00 8.302137e+00 6.514573e+00 8.602738e+00 1.347644e+00 6.075034e+00 3.095600e+00 1.610778e+00 7.931375e+00 8.046780e+00 7.116868e+00 2.371025e+00 1.149294e+01 5.965295e+00 8.883061e+00 6.967117e-01 
1.445579e+00 4.706541e+00 2.013250e+00 9.527906e-01 7.680257e+00 1.300381e+00 4.713178e+00 1.698746e+00 1.496799e+00 4.764097e+00 1.887649e+00 7.884304e-01 4.363257e+00 5.638763e+00 3.050215e+00 3.537962e+00 6.807745e-01 3.715369e+00 4.816955e+00 2.663168e+00 2.750329e+00 6.620503e+00 1.197600e+00 7.821791e+00 2.355636e+00 1.116738e+01 1.088760e+01 2.723219e+00 6.344983e+00 4.777954e+00 3.140354e+00 7.684579e+00 5.880421e+00 8.625442e+00 6.344258e+00 9.403896e+00 2.032762e+00 7.040631e+00 2.156103e+00 4.176028e-01 9.461114e+00 9.224892e+00 6.500514e+00 1.650285e+00 1.280857e+01 7.161376e+00 9.392941e+00 1.750941e+00 
3.302683e+00 5.700886e+00 1.772890e+00 3.183522e+00 7.995547e+00 1.356183e+00 4.968224e+00 1.356663e+00 2.578998e+00 5.528086e+00 2.748573e+00 1.413376e+00 4.125631e+00 5.983731e+00 3.796947e+00 3.942844e+00 1.398074e+00 1.908909e+00 4.698142e+00 2.190771e+00 2.336436e+00 7.097312e+00 1.611049e+00 7.821833e+00 3.465222e+00 9.352182e+00 1.118241e+01 3.475161e+00 6.545192e+00 5.733278e+00 3.858180e+00 7.552663e+00 5.988592e+00 9.517521e+00 7.249452e+00 1.217164e+01 2.249171e+00 9.596577e+00 1.560868e+00 1.160901e+00 9.642698e+00 8.519131e+00 6.020331e+00 1.025616e+00 1.161396e+01 7.437542e+00 9.745447e+00 1.644279e+00 
3.563344e+00 4.377530e+00 3.057098e+00 2.818444e+00 7.530376e+00 8.076066e-01 4.614419e+00 2.883893e+00 3.129515e+00 6.562127e+00 2.557582e+00 2.671956e+00 3.977170e+00 6.144692e+00 3.906307e+00 5.736397e+00 7.521085e-01 2.189018e+00 4.162057e+00 1.913356e+00 1.948699e+00 8.295067e+00 1.712207e+00 9.561611e+00 3.363539e+00 1.081573e+01 1.240435e+01 5.198538e+00 7.643702e+00 7.182696e+00 3.968124e+00 6.711543e+00 4.834423e+00 1.063845e+01 6.805394e+00 1.302222e+01 5.677430e-01 7.728602e+00 2.195857e+00 1.602032e+00 6.630118e+00 7.632855e+00 6.997437e+00 2.686976e+00 1.244607e+01 7.341346e+00 9.547039e+00 1.052445e+00 
3.369167e+00 4.010447e+00 3.205104e+00 4.609502e+00 7.771812e+00 2.559287e-01 6.440466e+00 4.353410e+00 3.702218e+00 5.040573e+00 4.187555e+00 2.173415e+00 3.215135e+00 5.574745e+00 3.127696e+00 5.950652e+00 9.415779e-01 1.642599e+00 3.272607e+00 1.065049e+00 1.774498e+00 8.712045e+00 1.970606e+00 9.036665e+00 2.318222e+00 9.454374e+00 1.042817e+01 4.684682e+00 7.719970e+00 6.198300e+00 5.363307e+00 8.282117e+00 6.026190e+00 8.700004e+00 7.574493e+00 1.482404e+01 1.676354e+00 6.500135e+00 8.668202e-01 1.164692e+00 6.154569e+00 8.730328e+00 7.290186e+00 3.552392e+00 1.351977e+01 7.672891e+00 9.382936e+00 3.578783e+00 
4.128473e+00 3.599175e+00 2.322786e+00 4.781636e+00 6.183961e+00 6.769495e-01 6.097461e+00 4.396982e+00 4.986842e+00 4.893068e+00 4.362274e+00 2.217047e+00 2.728655e+00 5.380039e+00 4.182338e+00 5.016371e+00 1.201087e+00 4.006444e+00 3.011894e+00 1.518394e+00 2.745756e+00 6.651807e+00 3.032678e+00 1.035393e+01 1.957692e+00 9.364383e+00 1.051102e+01 4.562087e+00 4.950089e+00 7.151005e+00 7.400269e+00 9.184379e+00 5.320611e+00 1.002719e+01 7.194212e+00 1.515388e+01 1.909666e+00 6.416978e+00 8.852869e-01 2.122580e+00 6.611612e+00 1.101381e+01 6.339662e+00 3.449812e+00 1.334612e+01 6.359754e+00 1.005075e+01 4.206060e+00 
3.987813e+00 3.923393e+00 2.320475e+00 3.655949e+00 5.077457e+00 2.927442e-01 7.361259e+00 5.028450e+00 3.494935e+00 4.056777e+00 4.557882e+00 3.702784e+00 9.415019e-01 5.379600e+00 4.112120e+00 4.178643e+00 6.729011e-01 4.041071e+00 2.959479e+00 1.789655e+00 3.619147e+00 6.058685e+00 1.120952e+00 1.004391e+01 1.787548e+00 1.005177e+01 1.035413e+01 3.277491e+00 4.905770e+00 7.644763e+00 7.607996e+00 7.423988e+00 3.249016e+00 9.263692e+00 6.205754e+00 1.484452e+01 8.180877e-01 4.537395e+00 8.960899e-01 7.704253e-01 4.480372e+00 9.533691e+00 6.345468e+00 3.037337e+00 1.314931e+01 5.395862e+00 1.132878e+01 3.777536e+00 
4.686783e+00 3.614734e+00 2.594408e+00 2.130214e+00 5.145430e+00 2.977069e+00 7.724047e+00 5.054904e+00 3.953952e+00 4.480428e+00 5.912963e+00 5.112901e+00 8.811956e-01 4.644935e+00 3.554689e+00 4.442519e+00 1.633574e+00 3.961527e+00 1.816268e+00 2.429012e+00 3.309396e+00 7.057854e+00 1.204631e+00 1.035074e+01 1.413636e+00 7.811800e+00 1.152439e+01 3.958234e+00 4.678137e+00 7.488138e+00 7.198640e+00 8.264290e+00 3.346462e+00 9.517441e+00 5.806531e+00 1.337017e+01 4.106278e-01 3.021270e+00 7.104866e-01 1.343149e+00 3.402287e+00 9.789182e+00 6.329691e+00 2.377372e+00 1.432573e+01 7.107290e+00 1.060649e+01 3.278283e+00 
6.403910e+00 2.819567e+00 3.587254e+00 3.116097e+00 5.969359e+00 2.920325e+00 9.697671e+00 5.358215e+00 3.194313e+00 5.811119e+00 5.731495e+00 5.885972e+00 2.378286e+00 4.856223e+00 2.702845e+00 4.512801e+00 7.096131e-01 3.837296e+00 1.073747e+00 3.372866e+00 3.188991e+00 8.010077e+00 1.889931e+00 9.952024e+00 1.182538e+00 6.839663e+00 1.119859e+01 3.674144e+00 4.134638e+00 6.758717e+00 6.581016e+00 8.896964e+00 2.854119e+00 9.481563e+00 3.484768e+00 1.495414e+01 1.723102e+00 1.343359e+00 2.651114e+00 1.398012e+00 4.729348e+00 8.623356e+00 8.505504e+00 2.142208e+00 1.372815e+01 7.017154e+00 1.052980e+01 3.546552e+00 
4.710199e+00 2.600931e+00 2.757303e+00 1.499576e+00 6.562911e+00 2.018467e+00 9.900972e+00 6.750226e+00 3.184474e+00 4.604417e+00 5.806470e+00 8.246378e+00 2.209412e+00 3.521050e+00 3.580232e+00 3.723918e+00 1.423590e+00 4.973403e+00 1.354576e+00 3.130880e+00 3.142596e+00 1.064617e+01 1.899307e+00 1.039772e+01 2.080821e+00 6.012298e+00 9.897772e+00 3.837902e+00 2.195556e+00 8.756486e+00 6.287729e+00 1.058587e+01 3.044171e+00 8.546216e+00 4.019468e+00 1.685052e+01 1.513449e+00 2.046703e+00 1.571298e+00 2.204281e+00 4.859995e+00 8.562788e+00 9.030933e+00 2.210973e+00 1.348551e+01 9.065329e+00 8.488575e+00 5.328076e+00 
4.215797e+00 2.068414e+00 2.478583e+00 2.145761e+00 5.714578e+00 1.814353e+00 1.070998e+01 7.335347e+00 3.038740e+00 6.606954e+00 7.062188e+00 7.566187e+00 1.362064e+00 4.769435e+00 4.710088e+00 4.294878e+00 1.560471e+00 4.810176e+00 2.313138e+00 2.342748e+00 4.372980e+00 1.112749e+01 2.313179e+00 1.120980e+01 2.132147e+00 5.399396e+00 9.703826e+00 4.910076e+00 3.698444e+00 7.638453e+00 7.564009e+00 1.146020e+01 3.919174e+00 7.035916e+00 3.996275e+00 1.687848e+01 8.926072e-01 2.179108e+00 1.195221e+00 2.944273e+00 6.280840e+00 1.056663e+01 9.533941e+00 1.451356e+00 1.296266e+01 8.998361e+00 1.018175e+01 3.291807e+00 
2.822878e+00 1.875860e+00 2.574001e+00 2.222766e+00 7.576328e+00 1.293917e+00 1.120218e+01 6.991241e+00 3.853921e+00 6.743352e+00 5.117013e+00 7.359936e+00 1.481890e+00 4.202943e+00 4.327138e+00 4.613194e+00 2.628722e+00 4.425360e+00 2.542606e+00 3.566151e+00 5.430294e+00 1.250239e+01 3.186894e+00 1.134160e+01 3.353254e+00 6.369629e+00 9.863647e+00 4.043695e+00 2.821907e+00 7.983049e+00 6.894690e+00 1.150996e+01 3.298392e+00 7.698118e+00 1.014196e+00 1.751713e+01 5.268791e-01 2.526429e+00 1.241775e+00 4.177033e+00 5.776648e+00 9.672655e+00 8.298640e+00 3.662064e-01 1.253230e+01 8.365835e+00 1.096982e+01 2.647171e+00 
2.317039e+00 1.978128e+00 2.111882e+00 2.993689e+00 6.290797e+00 8.577759e-01 9.639782e+00 5.113988e+00 3.649872e+00 8.513210e+00 4.883423e+00 5.837695e+00 2.409725e+00 4.353513e+00 4.648260e+00 5.585558e+00 2.498157e+00 6.106297e+00 2.685231e+00 4.709946e+00 6.761799e+00 1.339866e+01 3.900558e+00 1.302262e+01 2.344822e+00 6.430532e+00 9.213578e+00 4.537439e+00 4.256779e+00 8.111368e+00 8.042960e+00 1.076314e+01 3.653607e+00 9.494278e+00 9.489776e-01 1.807075e+01 1.543242e+00 2.201908e+00 8.826268e-01 3.668371e+00 5.846825e+00 1.102406e+01 8.117299e+00 5.291582e-01 1.071562e+01 6.846473e+00 9.425905e+00 2.866289e+00 
2.208951e+00 2.644498e+00 1.744538e+00 3.458352e+00 6.501403e+00 1.126384e+00 7.899574e+00 4.910179e+00 2.258962e+00 9.009037e+00 3.143288e+00 6.966547e+00 3.147202e+00 4.334778e+00 4.304968e+00 4.959619e+00 3.337389e+00 5.524443e+00 3.141847e+00 5.678507e+00 5.442199e+00 1.421277e+01 4.083086e+00 1.399141e+01 3.041409e+00 5.420161e+00 9.104202e+00 6.016667e+00 2.987301e+00 7.327254e+00 8.771775e+00 1.142641e+01 3.984744e+00 8.069853e+00 3.183811e+00 1.783933e+01 2.523710e+00 3.289451e+00 1.150984e+00 3.832265e+00 6.236539e+00 1.150935e+01 9.283015e+00 1.253847e+00 1.031044e+01 8.680079e+00 7.745983e+00 3.501569e+00 
2.681646e+00 2.027850e+00 2.212031e+00 2.912536e+00 6.378995e+00 1.689342e+00 7.149527e+00 7.039449e+00 4.425124e+00 9.754605e+00 1.421143e+00 9.330400e+00 2.625236e+00 4.626045e+00 6.929164e+00 4.676634e+00 1.495422e+00 6.882315e+00 1.337276e+00 6.917578e+00 5.650712e+00 1.471124e+01 4.011899e+00 1.551182e+01 2.197952e+00 5.066981e+00 9.644828e+00 7.128840e+00 2.337828e+00 8.211228e+00 8.960780e+00 1.093755e+01 1.783906e+00 8.389384e+00 5.073151e+00 1.920704e+01 3.012425e+00 9.572397e-01 2.018711e+00 5.217142e+00 6.989799e+00 1.183189e+01 9.985132e+00 3.208259e+00 1.043353e+01 8.078538e+00 7.219746e+00 3.601726e+00 
4.686327e+00 1.583963e+00 2.539599e+00 1.493906e+00 5.945797e+00 1.913959e+00 7.619294e+00 8.898110e+00 6.157309e+00 1.066288e+01 2.327161e+00 7.889798e+00 1.502341e+00 4.511127e+00 5.032553e+00 5.727380e+00 2.206889e+00 7.683899e+00 1.948487e+00 7.585840e+00 4.731472e+00 1.576189e+01 5.448899e+00 1.575906e+01 2.666313e+00 4.962145e+00 9.848626e+00 9.129971e+00 3.029896e+00 7.818257e+00 9.628803e+00 1.137082e+01 1.936865e+00 8.676065e+00 4.565529e+00 1.881326e+01 3.771105e+00 8.922086e-01 1.126921e+00 4.397756e+00 5.807805e+00 1.172872e+01 1.095870e+01 1.697903e+00 9.601548e+00 9.187894e+00 9.367578e+00 3.064597e+00 
4.902116e+00 2.025714e+00 3.789388e+00 2.742979e+00 5.873235e+00 2.607220e+00 6.372597e+00 8.786422e+00 4.741735e+00 1.026458e+01 6.703430e-01 5.913908e+00 1.718486e+00 6.305663e+00 5.062502e+00 5.144256e+00 1.336892e+00 6.437696e+00 2.583636e+00 7.991923e+00 5.432415e+00 1.534212e+01 7.021218e+00 1.424513e+01 2.160059e+00 5.658616e+00 8.602192e+00 8.199834e+00 3.388793e+00 8.041807e+00 7.329749e+00 1.294902e+01 1.972550e+00 7.602741e+00 4.523540e+00 1.912153e+01 5.004349e+00 9.561773e-01 1.627853e+00 4.185238e+00 6.010165e+00 1.065503e+01 1.082429e+01 9.814310e-01 9.816193e+00 1.144463e+01 1.132708e+01 3.885497e+00 
5.949709e+00 1.258434e+00 3.227405e+00 1.333333e+00 6.549934e+00 2.539539e+00 7.866839e+00 9.355225e+00 5.956981e+00 1.115871e+01 1.712050e+00 5.767253e+00 1.696883e+00 5.492135e+00 4.823690e+00 5.192899e+00 1.167786e+00 5.570322e+00 3.801822e+00 6.769961e+00 4.126901e+00 1.435145e+01 6.121988e+00 1.590447e+01 2.597570e+00 4.756087e+00 1.007255e+01 9.005608e+00 1.964722e+00 8.359009e+00 5.904725e+00 1.319047e+01 2.663438e+00 8.385320e+00 4.392339e+00 1.916003e+01 5.659701e+00 1.088168e+00 1.833294e+00 4.271169e+00 7.243435e+00 1.001948e+01 1.074908e+01 5.304044e-01 1.046540e+01 1.271862e+01 1.068666e+01 4.605994e+00 
5.287922e+00 1.182297e+00 1.982465e+00 8.168113e-01 6.591511e+00 1.815338e+00 7.624629e+00 1.020600e+01 5.094303e+00 1.001169e+01 9.738459e-01 6.176494e+00 6.789270e-01 4.512671e+00 6.225031e+00 5.436394e+00 5.037384e-01 6.116646e+00 5.253091e+00 6.655365e+00 4.934827e+00 1.467890e+01 3.876676e+00 1.737246e+01 1.053656e+00 5.178202e+00 9.104478e+00 9.374148e+00 1.678384e+00 9.447827e+00 4.822143e+00 1.442040e+01 6.595515e-01 9.161068e+00 6.059003e+00 1.872711e+01 4.177938e+00 5.126675e-01 7.535233e-01 3.654096e+00 7.703137e+00 8.499505e+00 9.792456e+00 9.731973e-01 1.015550e+01 1.378489e+01 8.708986e+00 3.932251e+00 
4.970949e+00 1.470935e+00 2.386683e+00 7.171510e-01 6.349689e+00 2.619520e+00 8.957933e+00 9.869843e+00 5.027314e+00 7.919309e+00 0.000000e+00 6.353879e+00 2.006387e+00 5.047170e+00 6.968384e+00 5.176454e+00 8.320140e-01 7.320648e+00 5.035925e+00 8.010212e+00 5.745577e+00 1.531936e+01 3.474190e+00 1.817700e+01 2.544306e+00 4.730592e+00 9.313851e+00 8.992251e+00 2.361170e+00 8.576211e+00 3.641187e+00 1.474664e+01 1.013973e+00 1.069802e+01 5.551983e+00 1.791505e+01 4.853561e+00 7.518456e-01 1.664232e+00 3.353402e+00 7.133354e+00 9.003970e+00 9.843504e+00 5.235797e-01 1.184139e+01 1.575063e+01 8.091827e+00 4.281917e+00 
4.997426e+00 1.326740e+00 1.711112e+00 2.050820e+00 4.877038e+00 2.636793e+00 8.580767e+00 1.181794e+01 5.633557e+00 9.454908e+00 1.286451e-01 7.051458e+00 3.003988e+00 5.726925e+00 4.980365e+00 6.345456e+00 1.022813e+00 6.724262e+00 5.168305e+00 8.841219e+00 5.334910e+00 1.481994e+01 4.043024e+00 1.765270e+01 1.400921e+00 5.145736e+00 8.626447e+00 1.004165e+01 2.586529e+00 7.732983e+00 4.567318e+00 1.504463e+01 1.699230e+00 1.141529e+01 4.832732e+00 1.731608e+01 4.797555e+00 8.342358e-01 1.938916e+00 4.928868e+00 7.023511e+00 9.524485e+00 1.049703e+01 1.194606e+00 1.142918e+01 1.347384e+01 8.326247e+00 4.262660e+00 
3.927671e+00 1.982663e+00 2.911372e+00 1.894192e+00 4.670488e+00 3.268611e+00 7.936412e+00 1.331032e+01 4.417881e+00 1.024690e+01 0.000000e+00 7.281760e+00 1.870373e+00 6.052989e+00 4.786289e+00 6.748759e+00 1.354888e+00 6.567999e+00 5.819410e+00 9.378023e+00 3.591708e+00 1.476714e+01 4.734703e+00 1.779932e+01 1.893264e+00 4.908151e+00 8.068007e+00 1.090539e+01 3.929822e+00 8.132014e+00 5.400791e+00 1.441332e+01 8.994526e-01 1.266077e+01 4.094760e+00 1.582221e+01 5.949366e+00 1.540174e+00 1.117196e+00 5.812910e+00 7.748140e+00 1.166584e+01 8.739321e+00 8.021495e-01 1.306487e+01 1.378675e+01 8.748226e+00 2.409466e+00 
1.202829e+00 1.976188e+00 1.239115e+00 2.083226e+00 4.095792e+00 2.600146e+00 1.065525e+01 1.523641e+01 3.490195e+00 1.280697e+01 1.883229e+00 6.614292e+00 2.453295e+00 3.930870e+00 4.818134e+00 4.838804e+00 2.777992e+00 5.768997e+00 6.201834e+00 1.015881e+01 4.203632e+00 1.374479e+01 5.390684e+00 1.692956e+01 3.264995e+00 3.622678e+00 8.559388e+00 1.106109e+01 4.590406e+00 7.815261e+00 5.791716e+00 1.444863e+01 1.945283e+00 1.310971e+01 3.865948e+00 1.463134e+01 6.169713e+00 1.087955e+00 8.120959e-01 7.051704e+00 7.302941e+00 1.242154e+01 8.499763e+00 7.756623e-01 1.213029e+01 1.426993e+01 1.015137e+01 2.832437e+00 
