8.415756e+00 2.085882e+00 4.998708e+00 8.147729e+00 2.938517e+00 5.210818e+00 5.283392e+00 7.098038e+00 7.297658e+00 5.186044e+00 2.948929e+00 4.776064e+00 6.489727e+00 2.911050e+00 7.209199e+00 6.920881e+00 2.323005e+00 3.252934e+00 3.567648e+00 9.109140e+00 3.273926e+00 3.842384e+00 9.993705e+00 6.140292e+00 8.599966e+00 6.362000e+00 1.848097e+00 4.803477e+00 6.141275e+00 3.410205e+00 6.600716e+00 3.633614e+00 9.020625e+00 3.897500e+00 2.883633e+00 9.472651e+00 7.178497e+00 2.662863e+00 3.427015e-01 7.203755e+00 7.581333e+00 5.533959e+00 3.737021e+00 4.866237e+00 8.561237e+00 4.388876e+00 7.360400e+00 3.751455e+00 1.025401e+01 6.568014e+00 1.054100e+01 7.227632e+00 2.217215e+00 8.781485e+00 1.581240e+00 3.975963e+00 3.481164e+00 6.733381e+00 9.061107e+00 2.742286e+00 3.019634e+00 5.872624e+00 8.750502e+00 3.506475e+00 3.359612e+00 4.080368e+00 6.360838e+00 5.868476e+00 5.565105e+00 
6.971062e+00 1.666074e+00 5.519983e+00 9.662007e+00 1.166106e+00 3.985892e+00 5.600851e+00 6.587132e+00 7.061187e+00 4.739185e+00 2.351879e+00 6.009392e+00 6.534307e+00 2.135528e+00 6.112604e+00 6.373247e+00 4.252334e+00 3.181537e+00 3.071833e+00 1.018459e+01 3.194935e+00 2.938585e+00 9.421104e+00 6.603426e+00 7.688689e+00 6.239229e+00 6.621797e-01 3.417512e+00 6.068506e+00 3.265765e+00 4.589402e+00 3.766599e+00 8.576134e+00 5.713495e+00 2.430282e+00 7.530582e+00 5.306045e+00 1.787500e+00 8.102675e-01 7.815790e+00 9.016219e+00 5.745686e+00 4.249199e+00 2.955828e+00 8.604305e+00 3.384782e+00 6.900248e+00 3.154202e+00 1.040989e+01 6.582562e+00 1.098720e+01 5.927126e+00 2.374600e+00 8.903066e+00 1.530081e+00 3.110678e+00 3.068723e+00 8.391232e+00 7.991113e+00 2.932957e+00 2.567592e+00 6.989338e+00 9.321381e+00 2.035517e+00 3.101326e+00 5.207303e+00 5.526641e+00 7.991740e+00 5.882382e+00 
6.728752e+00 3.284788e-01 5.545489e+00 8.727044e+00 1.039114e+00 3.548077e+00 5.020033e+00 7.294221e+00 5.406472e+00 2.702635e+00 2.367462e+00 7.153199e+00 7.973879e+00 2.797649e+00 5.141231e+00 5.974369e+00 4.584175e+00 2.486816e+00 2.382902e+00 1.000525e+01 2.317636e+00 3.716260e+00 9.170058e+00 7.111680e+00 8.367631e+00 6.272087e+00 1.264711e-01 3.156656e+00 4.383010e+00 2.721417e+00 4.600820e+00 3.769683e+00 7.982682e+00 5.689727e+00 2.120061e+00 7.846097e+00 4.281305e+00 2.139229e+00 9.751762e-01 8.846643e+00 7.355529e+00 7.008899e+00 3.030407e+00 2.106233e+00 7.572269e+00 4.572281e+00 8.552433e+00 3.563645e+00 1.184363e+01 7.514938e+00 1.131053e+01 6.276974e+00 3.159713e+00 7.714987e+00 2.715594e-01 4.253257e+00 2.594446e+00 8.407291e+00 7.260316e+00 3.928675e+00 2.503259e+00 7.082594e+00 9.770399e+00 1.946507e+00 3.815676e+00 5.791411e+00 6.007574e+00 7.879049e+00 5.912771e+00 
7.577744e+00 2.878927e-01 4.263456e+00 8.133657e+00 1.548582e-01 3.591484e+00 4.972449e+00 8.422975e+00 4.337949e+00 3.231741e+00 2.220772e+00 8.023453e+00 6.581183e+00 3.529224e+00 4.916301e+00 7.278105e+00 4.549782e+00 2.676974e+00 3.867466e+00 9.994993e+00 2.937068e+00 3.066015e+00 8.467035e+00 8.420466e+00 9.413038e+00 6.842624e+00 5.250742e-01 4.225512e+00 5.185199e+00 2.840459e+00 4.188063e+00 3.172257e+00 7.468655e+00 4.338575e+00 1.973870e+00 8.442349e+00 4.537762e+00 1.553730e+00 1.587302e+00 9.670825e+00 7.966856e+00 6.445718e+00 3.431044e+00 2.691887e+00 7.580268e+00 4.380729e+00 7.536881e+00 3.194922e+00 1.269770e+01 5.549462e+00 1.072938e+01 6.059320e+00 2.932387e+00 8.777877e+00 7.968300e-01 4.851408e+00 5.049169e+00 6.439999e+00 6.916537e+00 4.953917e+00 2.791257e+00 6.923918e+00 1.021574e+01 1.455155e+00 5.469138e+00 6.597947e+00 7.275089e+00 7.611273e+00 5.616647e+00 
7.068011e+00 1.277068e+00 3.320226e+00 9.039667e+00 1.874549e+00 3.816545e+00 4.919366e+00 7.537007e+00 4.440969e+00 2.957660e+00 2.603120e+00 8.883329e+00 6.373132e+00 3.562937e+00 5.705968e+00 7.111011e+00 3.611166e+00 1.890481e+00 2.213924e+00 8.205606e+00 3.289128e+00 2.007906e+00 8.788484e+00 8.330686e+00 1.019083e+01 7.596609e+00 8.178580e-01 3.146032e+00 5.433708e+00 3.358516e+00 2.906288e+00 3.355041e+00 7.345452e+00 5.242536e+00 2.387479e+00 1.113948e+01 4.300784e+00 2.637923e+00 7.510770e-01 9.428693e+00 7.815922e+00 7.240630e+00 4.175940e+00 2.749021e+00 6.755620e+00 4.559956e+00 6.916379e+00 4.385806e+00 1.347022e+01 4.394110e+00 1.113335e+01 6.226275e+00 3.206033e+00 9.765439e+00 0.000000e+00 4.527601e+00 5.219131e+00 5.357643e+00 5.601423e+00 4.780947e+00 3.142857e+00 6.737399e+00 1.008076e+01 2.785093e+00 7.175363e+00 7.182037e+00 8.367351e+00 8.965142e+00 4.119218e+00 
6.281492e+00 7.337292e-01 3.489020e+00 8.829839e+00 3.003798e+00 3.465242e+00 4.505758e+00 6.480630e+00 5.098895e+00 3.333105e+00 2.949484e+00 9.469155e+00 5.678192e+00 4.084978e+00 6.276492e+00 8.064514e+00 3.312727e+00 2.629214e+00 2.965562e+00 7.054206e+00 3.964013e+00 2.100509e+00 9.139598e+00 7.269886e+00 1.006823e+01 7.081460e+00 1.242019e+00 3.737057e+00 5.615816e+00 3.958802e+00 2.679301e+00 2.625140e+00 7.290534e+00 5.997246e+00 2.047095e+00 1.139282e+01 5.429791e+00 1.666560e+00 5.491559e-01 8.801834e+00 8.041250e+00 6.340778e+00 4.125557e+00 2.243961e+00 8.438003e+00 4.948433e+00 7.216358e+00 4.262953e+00 1.273560e+01 2.560056e+00 1.203321e+01 5.400653e+00 3.185030e+00 9.224265e+00 4.137943e-01 5.113182e+00 6.645528e+00 6.344641e+00 5.420570e+00 5.114631e+00 3.642508e+00 7.059914e+00 9.855718e+00 3.175139e+00 6.012422e+00 6.068264e+00 8.321619e+00 9.976179e+00 2.744809e+00 
7.405063e+00 2.114972e+00 2.668069e+00 9.512508e+00 4.634124e+00 3.698130e+00 3.735889e+00 7.762678e+00 5.349655e+00 3.637455e+00 4.342899e+00 9.884563e+00 4.139849e+00 4.287701e+00 7.074124e+00 7.314890e+00 3.915307e+00 2.190913e+00 3.202497e+00 6.451307e+00 4.077350e+00 2.430064e+00 1.009258e+01 8.580119e+00 9.934714e+00 7.907982e+00 1.754789e+00 3.446447e+00 4.954286e+00 3.005085e+00 2.651952e+00 3.703873e+00 6.814294e+00 4.804278e+00 2.204690e+00 1.136335e+01 5.013345e+00 1.849316e+00 7.901073e-01 8.637824e+00 7.981008e+00 6.011381e+00 3.681989e+00 2.066390e+00 8.342865e+00 5.959206e+00 6.225929e+00 5.364137e+00 1.344841e+01 2.655252e+00 1.329451e+01 5.538351e+00 3.305329e+00 9.006234e+00 1.373664e-01 5.554070e+00 6.388304e+00 5.829833e+00 4.093409e+00 5.439963e+00 4.385534e+00 6.832749e+00 9.542213e+00 3.821053e+00 5.251538e+00 4.879633e+00 7.689724e+00 9.084969e+00 5.205884e+00 
6.301364e+00 9.202809e-01 3.289751e+00 1.025017e+01 4.140259e+00 4.388123e+00 2.988794e+00 8.596835e+00 7.262339e+00 2.503461e+00 3.951683e+00 9.662446e+00 4.648022e+00 4.590420e+00 7.840761e+00 5.975781e+00 2.954017e+00 1.615072e+00 3.443893e+00 7.784928e+00 3.978040e+00 2.648358e+00 9.698718e+00 1.051805e+01 9.379954e+00 8.662337e+00 1.646982e+00 1.672625e+00 6.157523e+00 3.445131e+00 2.725548e+00 4.630679e+00 7.879033e+00 6.177484e+00 3.749973e+00 1.154190e+01 6.060918e+00 1.820301e+00 3.363291e-01 9.261545e+00 7.203873e+00 8.472075e+00 3.516501e+00 3.329147e+00 8.058383e+00 6.793671e+00 7.341307e+00 6.212727e+00 1.323367e+01 1.432293e+00 1.341508e+01 5.718018e+00 1.354698e+00 1.030788e+01 4.520328e-01 4.953132e+00 6.623225e+00 6.056599e+00 3.586014e+00 4.244744e+00 2.405233e+00 6.925215e+00 1.014169e+01 4.066634e+00 7.674116e+00 4.719237e+00 8.788077e+00 1.050235e+01 5.142911e+00 
5.044208e+00 1.913904e+00 4.089098e+00 9.997535e+00 4.521471e+00 5.352734e+00 1.595436e+00 8.134510e+00 6.446489e+00 2.479246e+00 3.273814e+00 1.052113e+01 5.167820e+00 4.199785e+00 7.954671e+00 4.816047e+00 3.954133e+00 3.365644e+00 3.834642e+00 7.654013e+00 4.420020e+00 2.379170e+00 1.073148e+01 1.020047e+01 1.050815e+01 9.757579e+00 1.290014e+00 2.191066e+00 5.550513e+00 2.813643e+00 2.143482e+00 4.349165e+00 6.477398e+00 7.404001e+00 3.891946e+00 1.174916e+01 5.692738e+00 1.376736e+00 1.477221e+00 7.080905e+00 8.629952e+00 8.553145e+00 4.047552e+00 3.562091e+00 7.876903e+00 6.482470e+00 8.444462e+00 5.789367e+00 1.387521e+01 3.039202e+00 1.350170e+01 6.116547e+00 2.037644e+00 1.092136e+01 9.668806e-01 5.380043e+00 7.039397e+00 6.361337e+00 3.013413e+00 4.186714e+00 2.003281e+00 7.314475e+00 1.109301e+01 3.675511e+00 6.854661e+00 3.824543e+00 1.195103e+01 1.039396e+01 6.698515e+00 
3.471511e+00 1.747381e+00 2.488750e+00 1.049254e+01 3.761596e+00 6.832696e+00 2.460144e+00 7.859976e+00 5.752369e+00 1.766833e+00 2.913874e+00 1.117190e+01 5.550090e+00 3.103417e+00 7.395687e+00 5.213190e+00 3.180604e+00 2.656795e+00 2.726708e+00 9.114269e+00 5.125914e+00 3.866100e+00 1.226311e+01 9.438182e+00 9.853091e+00 9.502932e+00 1.661882e+00 1.358668e+00 3.522153e+00 2.466070e+00 2.471079e+00 5.074136e+00 7.635756e+00 7.289508e+00 3.433584e+00 1.097396e+01 6.543781e+00 9.477595e-01 1.907633e+00 7.386086e+00 7.744341e+00 1.027802e+01 3.503076e+00 2.790245e+00 8.396504e+00 6.172992e+00 1.022103e+01 5.797218e+00 1.345970e+01 2.903083e+00 1.321742e+01 6.249444e+00 1.759229e+00 1.140071e+01 2.792631e+00 4.972260e+00 7.802906e+00 5.135254e+00 3.523450e+00 5.033160e+00 1.476104e+00 7.778980e+00 1.070583e+01 4.865303e+00 6.245188e+00 2.459727e+00 1.178170e+01 9.171588e+00 5.434016e+00 
3.142948e+00 2.306009e+00 2.914000e+00 1.022638e+01 4.558095e+00 5.655146e+00 2.152667e+00 8.727111e+00 5.906922e+00 2.776836e+00 2.770091e+00 1.085670e+01 6.477033e+00 2.101637e+00 7.717126e+00 4.997353e+00 4.163795e+00 3.378870e+00 2.199505e+00 9.830286e+00 5.032828e+00 5.065926e+00 1.316245e+01 7.365025e+00 1.097623e+01 8.376787e+00 9.569291e-01 2.664593e+00 3.523384e+00 2.672837e+00 4.377743e+00 6.267726e+00 7.372120e+00 6.911278e+00 3.789857e+00 1.130039e+01 6.369455e+00 2.229354e+00 3.297415e+00 8.430832e+00 8.854139e+00 1.093781e+01 4.016383e+00 1.756147e+00 7.615080e+00 5.997101e+00 9.409969e+00 7.577042e+00 1.333041e+01 3.976052e+00 1.416629e+01 6.195748e+00 1.241633e+00 1.195962e+01 1.929364e+00 5.248798e+00 7.790949e+00 4.871244e+00 4.174283e+00 6.452040e+00 5.489168e-01 1.041735e+01 1.022032e+01 3.919670e+00 5.759918e+00 3.826653e+00 1.094515e+01 9.820989e+00 4.874325e+00 
3.522610e+00 2.406038e+00 3.116531e+00 1.098787e+01 5.085173e+00 5.483703e+00 1.444735e+00 8.599347e+00 6.628968e+00 2.283924e+00 3.684774e+00 1.275104e+01 7.895838e+00 1.971693e+00 8.742601e+00 5.342676e+00 5.173007e+00 3.408288e+00 1.418855e+00 1.001828e+01 4.503174e+00 6.225453e+00 1.301273e+01 7.349901e+00 1.106519e+01 9.144041e+00 2.161583e+00 2.959423e+00 3.223372e+00 2.676789e+00 4.254075e+00 5.468868e+00 7.328044e+00 7.962162e+00 4.591892e+00 1.098221e+01 4.673076e+00 2.125286e+00 5.055163e+00 7.311079e+00 8.291391e+00 1.148129e+01 3.935741e+00 1.950186e+00 8.442400e+00 6.463394e+00 7.985695e+00 7.156258e+00 1.369279e+01 3.953155e+00 1.422143e+01 5.485988e+00 2.504249e+00 1.120925e+01 2.568001e+00 6.218147e+00 8.522008e+00 4.830385e+00 2.244157e+00 6.664200e+00 2.707006e+00 9.770489e+00 1.159451e+01 2.229030e+00 6.103608e+00 4.466508e+00 9.779538e+00 9.226259e+00 2.905329e+00 
2.394066e+00 2.659678e+00 4.549414e+00 1.092711e+01 5.662843e+00 4.648708e+00 1.008180e+00 8.653737e+00 6.291946e+00 3.543946e+00 3.068829e+00 1.155158e+01 8.714494e+00 3.762603e+00 9.089527e+00 6.877986e+00 5.362268e+00 5.106257e+00 1.905845e+00 1.007231e+01 4.182654e+00 7.885807e+00 1.357421e+01 6.264926e+00 1.035176e+01 8.376893e+00 3.246333e+00 1.786267e+00 3.058409e+00 2.042356e+00 3.375245e+00 5.221212e+00 7.720701e+00 7.476089e+00 4.551438e+00 1.139973e+01 5.094536e+00 2.467083e+00 4.358744e+00 6.086095e+00 8.464865e+00 1.175406e+01 2.886216e+00 2.220428e+00 7.173273e+00 7.007575e+00 8.606313e+00 5.950095e+00 1.292072e+01 3.522204e+00 1.453823e+01 5.692399e+00 1.332254e+00 1.013295e+01 2.880406e+00 7.381162e+00 9.253860e+00 5.851621e+00 1.914472e+00 6.096540e+00 3.013988e+00 1.075674e+01 1.050257e+01 1.791566e+00 6.398107e+00 3.706298e+00 9.794351e+00 8.984152e+00 2.285063e+00 
1.937197e+00 3.247310e+00 4.250674e+00 1.032704e+01 6.938836e+00 5.520729e+00 2.955873e+00 8.967689e+00 7.569118e+00 4.467559e+00 3.861667e+00 1.140968e+01 8.254832e+00 4.914015e+00 9.285158e+00 7.131925e+00 5.308765e+00 5.060490e+00 2.824149e+00 9.183574e+00 4.642158e+00 7.661624e+00 1.448641e+01 7.350760e+00 8.986913e+00 7.966079e+00 3.662232e+00 3.068682e+00 2.696287e+00 2.045600e+00 4.139493e+00 4.039585e+00 7.017664e+00 8.353534e+00 4.459528e+00 1.229872e+01 5.034939e+00 2.063789e+00 4.446648e+00 5.483086e+00 8.863252e+00 1.163828e+01 3.756422e+00 2.533645e+00 7.296424e+00 6.836435e+00 7.318364e+00 3.330546e+00 1.336762e+01 3.355015e+00 1.449684e+01 5.846164e+00 1.156637e+00 1.167134e+01 1.594988e+00 5.203366e+00 1.016864e+01 5.073562e+00 1.639577e+00 5.808840e+00 3.815653e+00 9.610573e+00 1.043200e+01 1.968769e+00 6.731092e+00 4.042122e+00 1.094138e+01 6.590274e+00 2.966768e+00 
2.349776e+00 3.117940e+00 3.569100e+00 1.078644e+01 8.009203e+00 4.450789e+00 1.334125e+00 8.926295e+00 7.018177e+00 4.443026e+00 3.384353e+00 1.015536e+01 7.215557e+00 5.112928e+00 8.750451e+00 6.322282e+00 6.324179e+00 5.703870e+00 2.191603e+00 9.196831e+00 4.994652e+00 6.944937e+00 1.502798e+01 6.953096e+00 8.108713e+00 6.725630e+00 2.495225e+00 5.385008e-01 2.880585e+00 2.663302e+00 6.238568e+00 2.986198e+00 7.131726e+00 9.757356e+00 5.091499e+00 1.303464e+01 5.464745e+00 2.145328e+00 2.996704e+00 5.479349e+00 9.106909e+00 1.195291e+01 2.148526e+00 2.663035e+00 7.377558e+00 6.793232e+00 5.478150e+00 3.342453e+00 1.363372e+01 2.990724e+00 1.506858e+01 5.975905e+00 1.639137e+00 1.198479e+01 5.380497e-01 4.396283e+00 1.121703e+01 3.298039e+00 9.558956e-01 6.849010e+00 4.395949e+00 1.027961e+01 1.003366e+01 2.333017e+00 7.298813e+00 3.119362e+00 1.253960e+01 7.275318e+00 2.697749e+00 
