6.890634e+00 1.468699e+01 8.874261e+00 1.473188e+01 1.616685e+01 1.044331e+01 9.573496e+00 9.979942e+00 1.024355e+01 9.337931e+00 1.482478e+01 8.529420e+00 7.874269e+00 1.097142e+01 1.434646e+01 8.603823e+00 1.391769e+01 9.692852e+00 1.573285e+01 1.541923e+01 8.783449e+00 1.123411e+01 7.986071e+00 1.076055e+01 7.268565e+00 1.503216e+01 1.030276e+01 1.275636e+01 8.811456e+00 1.384194e+01 9.681216e+00 1.189742e+01 1.390108e+01 8.436239e+00 7.337259e+00 7.513971e+00 1.064017e+01 1.658910e+01 8.587007e+00 1.636720e+01 1.027459e+01 9.605934e+00 6.716983e+00 1.653814e+01 1.078169e+01 9.868328e+00 1.394627e+01 1.484363e+01 9.980950e+00 8.963485e+00 1.074084e+01 7.171150e+00 1.099405e+01 6.967249e+00 9.772500e+00 1.358533e+01 1.030902e+01 4.735147e+00 7.193657e+00 1.239885e+01 9.252190e+00 1.007495e+01 9.611522e+00 1.116445e+01 9.964735e+00 1.068569e+01 
6.978177e+00 1.478464e+01 8.485881e+00 1.433182e+01 1.683139e+01 1.044988e+01 9.829732e+00 1.078708e+01 1.034031e+01 8.457224e+00 1.395264e+01 8.917163e+00 8.485646e+00 1.140856e+01 1.616498e+01 8.774675e+00 1.388153e+01 9.896685e+00 1.592766e+01 1.554941e+01 8.465244e+00 1.147361e+01 7.984470e+00 1.106471e+01 6.315035e+00 1.616851e+01 1.040025e+01 1.428986e+01 7.822926e+00 1.396694e+01 8.876133e+00 1.285848e+01 1.290974e+01 9.456741e+00 7.229278e+00 6.364643e+00 1.101988e+01 1.595864e+01 8.824929e+00 1.541996e+01 1.056136e+01 9.029290e+00 6.548122e+00 1.537308e+01 9.811686e+00 9.518822e+00 1.256519e+01 1.509995e+01 1.036024e+01 8.157199e+00 1.036398e+01 7.113170e+00 1.115085e+01 6.713141e+00 1.168112e+01 1.366058e+01 9.451059e+00 6.316196e+00 7.325117e+00 1.144798e+01 8.485446e+00 1.045893e+01 8.764450e+00 1.191263e+01 1.088283e+01 9.938438e+00 
5.631850e+00 1.597745e+01 7.246199e+00 1.422173e+01 1.671601e+01 1.087694e+01 1.017726e+01 1.207406e+01 1.072104e+01 9.307710e+00 1.386308e+01 8.266006e+00 7.201722e+00 1.169151e+01 1.533569e+01 9.642079e+00 1.440567e+01 1.011219e+01 1.648529e+01 1.699991e+01 7.921431e+00 1.149130e+01 7.359576e+00 1.223585e+01 5.532173e+00 1.689816e+01 1.121118e+01 1.322536e+01 8.619553e+00 1.328461e+01 7.750431e+00 1.249511e+01 1.296230e+01 9.334192e+00 6.879727e+00 5.629174e+00 1.089808e+01 1.529262e+01 8.475106e+00 1.517902e+01 1.051807e+01 8.450758e+00 7.432865e+00 1.697719e+01 1.049462e+01 9.819824e+00 1.041624e+01 1.382697e+01 9.678171e+00 8.326504e+00 9.821993e+00 6.791764e+00 1.052338e+01 6.879150e+00 1.192883e+01 1.423557e+01 1.026935e+01 5.721908e+00 6.934193e+00 1.364862e+01 8.328516e+00 9.377777e+00 9.518485e+00 1.253438e+01 1.062550e+01 9.104639e+00 
5.122073e+00 1.661316e+01 7.215850e+00 1.376188e+01 1.654621e+01 1.024119e+01 9.705667e+00 1.198403e+01 1.005404e+01 8.659100e+00 1.466618e+01 8.390491e+00 6.902302e+00 1.121994e+01 1.327615e+01 8.791231e+00 1.636144e+01 9.611341e+00 1.677106e+01 1.747450e+01 8.206948e+00 1.299391e+01 6.572692e+00 1.416188e+01 3.800420e+00 1.633317e+01 1.087529e+01 1.121591e+01 9.021881e+00 1.512531e+01 7.801608e+00 1.330591e+01 1.367584e+01 9.046029e+00 5.754638e+00 5.170243e+00 1.151428e+01 1.587586e+01 9.992691e+00 1.539615e+01 1.081019e+01 8.901425e+00 8.933752e+00 1.701315e+01 1.112987e+01 9.769044e+00 1.103157e+01 1.318044e+01 1.090556e+01 8.686773e+00 9.188147e+00 6.182613e+00 9.756216e+00 6.188013e+00 1.300632e+01 1.412555e+01 1.196209e+01 5.865383e+00 8.060599e+00 1.246762e+01 7.945324e+00 1.027674e+01 9.763918e+00 1.256388e+01 1.061788e+01 9.818187e+00 
5.578204e+00 1.774329e+01 8.683550e+00 1.238138e+01 1.691306e+01 1.007597e+01 1.018979e+01 1.188390e+01 1.000130e+01 7.550710e+00 1.321697e+01 8.480655e+00 4.536056e+00 1.145832e+01 1.246685e+01 7.835889e+00 1.605483e+01 8.822377e+00 1.580110e+01 1.704677e+01 7.828294e+00 1.365332e+01 6.663974e+00 1.414638e+01 4.711230e+00 1.505026e+01 1.113732e+01 1.198446e+01 8.336706e+00 1.481900e+01 8.347714e+00 1.343883e+01 1.279809e+01 7.872951e+00 5.198843e+00 4.072632e+00 1.073416e+01 1.613107e+01 9.095197e+00 1.595792e+01 9.309581e+00 8.461243e+00 9.045863e+00 1.649773e+01 1.166385e+01 9.627598e+00 9.957102e+00 1.295628e+01 9.885955e+00 7.609161e+00 9.610688e+00 6.820801e+00 8.994200e+00 6.560079e+00 1.325733e+01 1.412558e+01 1.261825e+01 4.400288e+00 8.474812e+00 1.126619e+01 8.109452e+00 9.532483e+00 1.085547e+01 1.271415e+01 1.119257e+01 8.751090e+00 
6.708021e+00 1.734377e+01 8.174522e+00 1.188752e+01 1.805286e+01 1.028881e+01 9.052818e+00 1.081814e+01 1.036568e+01 8.453934e+00 1.537446e+01 8.751642e+00 4.912066e+00 1.145278e+01 1.383694e+01 8.343563e+00 1.625015e+01 9.628922e+00 1.550109e+01 1.603277e+01 8.501016e+00 1.449430e+01 5.735489e+00 1.476177e+01 4.209446e+00 1.539594e+01 1.096044e+01 1.168790e+01 8.115813e+00 1.530770e+01 7.343168e+00 1.353109e+01 1.309120e+01 8.037276e+00 4.167970e+00 4.285884e+00 1.199983e+01 1.582896e+01 9.984453e+00 1.710251e+01 9.218304e+00 7.691857e+00 1.012691e+01 1.735931e+01 1.208006e+01 1.100764e+01 9.111709e+00 1.158258e+01 9.760942e+00 7.848939e+00 9.275620e+00 7.164703e+00 8.282459e+00 6.544924e+00 1.300003e+01 1.235751e+01 1.385922e+01 4.682666e+00 8.758746e+00 1.073610e+01 9.622887e+00 8.293814e+00 1.157282e+01 1.150308e+01 1.124990e+01 8.703524e+00 
5.724877e+00 1.714046e+01 7.860381e+00 1.131563e+01 1.879967e+01 1.028335e+01 9.618220e+00 1.199788e+01 9.077280e+00 1.031901e+01 1.562530e+01 8.310576e+00 3.077412e+00 1.275073e+01 1.435692e+01 8.547927e+00 1.473763e+01 9.016901e+00 1.452112e+01 1.665186e+01 7.919111e+00 1.417681e+01 5.502243e+00 1.397094e+01 5.075343e+00 1.513087e+01 1.128226e+01 1.330422e+01 8.881781e+00 1.483808e+01 7.369118e+00 1.472843e+01 1.330324e+01 9.016996e+00 2.694489e+00 5.195089e+00 1.245783e+01 1.611530e+01 1.010907e+01 1.693951e+01 7.909791e+00 8.047063e+00 1.160038e+01 1.732049e+01 1.202609e+01 1.135917e+01 1.031245e+01 1.207039e+01 9.146094e+00 8.059859e+00 9.374750e+00 7.720994e+00 8.101371e+00 7.041608e+00 1.212165e+01 1.156220e+01 1.400715e+01 5.107045e+00 8.250636e+00 1.003994e+01 1.070614e+01 8.746076e+00 1.131987e+01 1.152325e+01 1.259101e+01 9.786615e+00 
6.615761e+00 1.597082e+01 7.794522e+00 1.060200e+01 1.922672e+01 1.005964e+01 9.288725e+00 1.198296e+01 1.014957e+01 9.326118e+00 1.501874e+01 8.280225e+00 3.545827e+00 1.137825e+01 1.570660e+01 8.786619e+00 1.495705e+01 9.829755e+00 1.506872e+01 1.623114e+01 8.234350e+00 1.393814e+01 5.253003e+00 1.378885e+01 5.611581e+00 1.662748e+01 1.116073e+01 1.178664e+01 9.347912e+00 1.435027e+01 8.770352e+00 1.518174e+01 1.345974e+01 8.118606e+00 2.007266e+00 4.917267e+00 1.325845e+01 1.664423e+01 1.219110e+01 1.678041e+01 6.636009e+00 9.293794e+00 1.288785e+01 1.631536e+01 1.238704e+01 1.213217e+01 9.250938e+00 1.388004e+01 9.412585e+00 8.845649e+00 8.730420e+00 7.897924e+00 8.463362e+00 6.564528e+00 1.056034e+01 1.098702e+01 1.320385e+01 5.192758e+00 7.652886e+00 9.553625e+00 1.108908e+01 8.710174e+00 1.033425e+01 1.128528e+01 1.341277e+01 1.023955e+01 
6.351817e+00 1.629250e+01 7.970773e+00 1.075230e+01 1.935671e+01 1.034056e+01 1.040851e+01 1.070416e+01 8.495971e+00 8.890420e+00 1.508986e+01 8.107838e+00 4.668377e+00 1.253233e+01 1.464814e+01 7.483923e+00 1.461268e+01 8.930890e+00 1.528548e+01 1.718017e+01 8.161771e+00 1.541827e+01 6.443111e+00 1.536457e+01 6.098876e+00 1.608378e+01 1.309810e+01 1.170976e+01 9.942766e+00 1.501133e+01 9.928969e+00 1.515095e+01 1.362992e+01 8.703279e+00 1.579938e+00 3.872578e+00 1.366839e+01 1.609104e+01 1.316510e+01 1.720210e+01 7.210867e+00 8.130595e+00 1.355226e+01 1.540762e+01 1.158347e+01 1.173907e+01 9.648002e+00 1.340636e+01 9.636740e+00 8.619374e+00 8.919910e+00 7.411454e+00 8.631124e+00 8.247467e+00 9.467238e+00 1.242404e+01 1.377441e+01 5.305787e+00 8.290707e+00 9.468771e+00 1.137649e+01 9.041096e+00 1.054099e+01 1.159204e+01 1.307544e+01 9.296083e+00 
5.996746e+00 1.487912e+01 8.145875e+00 1.068434e+01 1.847999e+01 9.640137e+00 9.883586e+00 9.235873e+00 8.779818e+00 9.334005e+00 1.381274e+01 9.622399e+00 4.522459e+00 1.135199e+01 1.376690e+01 8.865494e+00 1.596816e+01 7.895633e+00 1.403799e+01 1.723269e+01 1.005924e+01 1.422699e+01 7.322081e+00 1.482235e+01 6.196981e+00 1.604533e+01 1.350060e+01 1.074435e+01 1.167353e+01 1.650552e+01 9.246098e+00 1.529492e+01 1.434926e+01 9.776129e+00 5.958746e-01 3.617009e+00 1.227227e+01 1.594459e+01 1.132930e+01 1.740786e+01 7.236127e+00 8.878296e+00 1.358956e+01 1.409108e+01 1.221805e+01 1.175928e+01 9.261941e+00 1.266949e+01 1.026590e+01 9.448417e+00 8.347919e+00 7.073204e+00 8.864625e+00 8.405487e+00 9.659180e+00 1.212968e+01 1.545222e+01 5.279361e+00 8.836785e+00 1.068843e+01 9.767853e+00 9.133181e+00 1.029805e+01 1.102921e+01 1.553348e+01 7.953471e+00 
5.884566e+00 1.489577e+01 9.685397e+00 1.021010e+01 1.842061e+01 9.342450e+00 1.060888e+01 8.702447e+00 9.405784e+00 8.200330e+00 1.295640e+01 8.743578e+00 5.320815e+00 1.286328e+01 1.403287e+01 9.392622e+00 1.758801e+01 6.470576e+00 1.286933e+01 1.590530e+01 9.586831e+00 1.355076e+01 6.913033e+00 1.487860e+01 6.410235e+00 1.642830e+01 1.288720e+01 1.027583e+01 1.312847e+01 1.735887e+01 9.149541e+00 1.460265e+01 1.530000e+01 9.980018e+00 8.953941e-01 4.141096e+00 1.015490e+01 1.638454e+01 1.102695e+01 1.712754e+01 8.100948e+00 8.438053e+00 1.440051e+01 1.340702e+01 1.210052e+01 1.126313e+01 1.007586e+01 1.356433e+01 1.071393e+01 9.981897e+00 8.693297e+00 6.991199e+00 8.797998e+00 9.189489e+00 9.174648e+00 1.180258e+01 1.485893e+01 4.988939e+00 8.762829e+00 1.002013e+01 9.521314e+00 8.348112e+00 1.127345e+01 1.170279e+01 1.678236e+01 7.548144e+00 
4.413054e+00 1.462637e+01 9.067026e+00 1.137753e+01 1.854042e+01 8.943326e+00 1.092845e+01 8.469648e+00 9.249670e+00 9.473896e+00 1.451981e+01 8.902325e+00 4.993716e+00 1.247880e+01 1.429781e+01 8.260081e+00 1.857616e+01 6.853965e+00 1.227339e+01 1.615063e+01 1.012967e+01 1.321894e+01 8.400652e+00 1.523955e+01 5.280578e+00 1.641980e+01 1.234073e+01 9.746322e+00 1.108069e+01 1.640797e+01 9.689957e+00 1.521276e+01 1.491367e+01 1.092210e+01 6.853774e-01 4.138155e+00 8.615708e+00 1.684214e+01 9.373948e+00 1.703577e+01 7.870049e+00 8.085214e+00 1.623086e+01 1.239746e+01 1.291699e+01 8.957301e+00 9.907772e+00 1.236781e+01 1.178038e+01 1.051329e+01 9.410587e+00 7.567303e+00 1.018283e+01 1.001394e+01 1.001288e+01 1.059023e+01 1.466669e+01 3.792629e+00 8.359342e+00 9.476736e+00 9.213929e+00 9.283711e+00 1.085446e+01 1.164558e+01 1.490373e+01 6.730740e+00 
3.888881e+00 1.563001e+01 9.157599e+00 1.118514e+01 1.877013e+01 8.936189e+00 1.008719e+01 8.023215e+00 1.057797e+01 9.078913e+00 1.373577e+01 8.889646e+00 6.601693e+00 1.291423e+01 1.459576e+01 9.642857e+00 1.848934e+01 7.815500e+00 1.385593e+01 1.443342e+01 1.068703e+01 1.163704e+01 8.883406e+00 1.535017e+01 4.135434e+00 1.603022e+01 1.326700e+01 1.039888e+01 1.094441e+01 1.505266e+01 8.607157e+00 1.622945e+01 1.551115e+01 1.139482e+01 1.337754e+00 3.732930e+00 7.729847e+00 1.619219e+01 9.385777e+00 1.654691e+01 8.517453e+00 8.253147e+00 1.605618e+01 1.274682e+01 1.338120e+01 9.271579e+00 9.107704e+00 1.259766e+01 1.140723e+01 1.149749e+01 9.121147e+00 9.195631e+00 1.076996e+01 8.129000e+00 8.517704e+00 1.082287e+01 1.431895e+01 4.489455e+00 9.710253e+00 9.832986e+00 9.572110e+00 1.042307e+01 1.061328e+01 1.215075e+01 1.340857e+01 8.450936e+00 
3.181345e+00 1.505854e+01 1.039704e+01 1.219589e+01 1.809537e+01 9.809034e+00 9.521890e+00 8.279173e+00 1.090991e+01 8.192007e+00 1.499340e+01 8.264397e+00 6.003189e+00 1.313138e+01 1.149152e+01 9.301896e+00 1.790688e+01 6.577734e+00 1.532520e+01 1.431599e+01 9.817412e+00 1.235864e+01 8.877831e+00 1.602825e+01 4.021051e+00 1.667802e+01 1.227696e+01 8.955789e+00 1.100928e+01 1.433470e+01 9.944705e+00 1.601050e+01 1.581242e+01 1.070511e+01 1.540952e+00 3.869444e+00 5.307796e+00 1.843043e+01 8.945816e+00 1.831701e+01 8.960686e+00 8.516419e+00 1.700341e+01 1.188820e+01 1.336945e+01 1.074108e+01 8.166310e+00 1.309283e+01 1.302803e+01 1.169127e+01 9.256850e+00 1.032676e+01 1.139382e+01 9.196647e+00 9.511953e+00 1.142963e+01 1.347295e+01 5.170748e+00 1.035832e+01 9.183123e+00 9.714105e+00 9.358585e+00 1.167699e+01 1.174793e+01 1.290760e+01 8.430926e+00 
4.687542e+00 1.540911e+01 1.003759e+01 1.220777e+01 1.672237e+01 9.817116e+00 9.294239e+00 8.027699e+00 1.121933e+01 8.580757e+00 1.350952e+01 8.975505e+00 5.462073e+00 1.465636e+01 1.146348e+01 8.718848e+00 1.692730e+01 6.842364e+00 1.557754e+01 1.505814e+01 8.557631e+00 1.301739e+01 8.529283e+00 1.592413e+01 3.416841e+00 1.476968e+01 1.216231e+01 8.452003e+00 1.260797e+01 1.402807e+01 9.678658e+00 1.342677e+01 1.699021e+01 1.057688e+01 1.593410e+00 4.291843e+00 5.250918e+00 1.832589e+01 9.033000e+00 1.723439e+01 8.876476e+00 8.551247e+00 1.653189e+01 1.084375e+01 1.348265e+01 1.006298e+01 8.162309e+00 1.252037e+01 1.364021e+01 1.304902e+01 7.910171e+00 1.064453e+01 1.235189e+01 8.648210e+00 9.349846e+00 1.087678e+01 1.481422e+01 5.428039e+00 9.661099e+00 1.004215e+01 1.071754e+01 7.970078e+00 1.192332e+01 1.315313e+01 1.274776e+01 7.502389e+00 
