node1,node2,sim_out,sim_in,sim_both,avg_del,avg_del_normed
16,51,0.124919,0.723621,599.898042,488.716719,0.213900
16,52,0.396129,0.796054,502.393367,483.434560,0.211588
16,53,0.126354,0.863828,509.709901,533.867023,0.233661
16,54,0.188091,0.940362,481.348170,588.619249,0.257625
16,55,0.122391,0.734541,666.876717,431.300459,0.188770
16,56,0.128966,0.889350,498.419306,550.806515,0.241075
16,57,0.156819,0.786764,504.666223,500.394923,0.219011
16,58,0.142662,0.956434,484.823176,590.242571,0.258336
16,59,0.123651,0.754213,580.423748,496.327522,0.217231
16,60,0.128960,0.893356,499.204003,555.922002,0.243314
16,61,0.122661,0.874245,580.929860,559.702425,0.244969
16,62,0.125307,0.805794,530.547265,471.173639,0.206222
16,63,0.123986,0.810195,545.585005,511.176273,0.223730
16,64,0.125634,0.717157,605.237507,475.450565,0.208094
16,65,0.123188,0.766873,585.858632,482.578277,0.211213
16,66,0.123398,0.767993,578.060138,512.523037,0.224320
16,67,0.193079,0.715404,587.682349,418.384303,0.183117
16,68,0.158467,0.779075,511.858311,475.034926,0.207912
16,69,0.124987,0.764848,550.517529,441.089013,0.193055
17,18,0.231528,0.771054,424.837396,204.081780,0.089322
17,19,0.173347,0.765545,457.598696,189.668309,0.083013
17,20,0.346051,0.719838,363.743760,99.080380,0.043365
17,21,0.273148,0.766894,404.598737,175.764769,0.076928
17,22,0.143887,0.687354,545.149457,61.635341,0.026976
17,23,0.205372,0.742531,428.927027,145.114037,0.063513
17,24,0.223726,0.833037,520.479142,484.870439,0.212217
17,25,0.082694,0.627679,271.782865,124.871098,0.054653
17,26,0.391684,0.740055,344.746210,62.307335,0.027270
17,27,0.344406,0.736194,350.520942,64.679929,0.028309
17,28,0.122620,0.535639,1310.081524,95.989490,0.042012
17,29,0.728315,0.720360,346.971319,92.893571,0.040657
17,30,0.251807,0.938969,1340.522825,1244.690721,0.544773
17,31,0.220578,0.469301,317.811505,111.862132,0.048959
17,32,0.298816,0.795331,421.658089,261.127927,0.114290
17,33,0.249193,0.741623,398.787061,146.225912,0.064000
17,34,0.260267,0.617998,366.909504,218.781199,0.095756
17,35,0.460465,0.479703,330.453893,107.266259,0.046948
17,36,0.162318,0.881809,697.529848,488.415919,0.213768
17,37,0.165564,0.757166,509.066012,134.931346,0.059056
17,38,0.311661,0.849544,503.573114,301.439765,0.131933
17,39,0.148495,0.847916,672.830021,322.964463,0.141354
17,40,0.266489,0.754121,398.748233,183.774641,0.080434
17,41,0.779162,0.790116,392.669971,266.180753,0.116501
17,42,0.205374,0.702818,403.552177,66.094268,0.028928
17,43,0.298395,0.638791,363.776378,241.019210,0.105489
17,44,0.331584,0.707400,358.640932,75.166540,0.032899
17,45,0.200196,0.812761,486.601482,237.124243,0.103784
17,46,0.279273,0.636249,353.047179,109.353570,0.047862
17,47,0.198723,0.773704,453.362986,149.760194,0.065547
17,48,0.333770,0.706514,357.933556,74.082060,0.032424
17,49,0.318230,0.821172,452.369415,297.187055,0.130072
17,50,0.235030,0.798894,447.161282,339.559124,0.148617
17,51,0.239873,0.831878,486.918999,268.304599,0.117431
17,52,1.013824,0.750516,359.982791,155.665379,0.068131
17,53,0.280122,0.702193,368.304645,79.314366,0.034714
17,54,0.817014,0.759479,329.748527,75.705431,0.033135
17,55,0.160851,0.816018,567.164819,308.587525,0.135062
17,56,0.337166,0.703620,352.716950,67.459561,0.029525
17,57,0.669128,0.747191,362.243778,143.580695,0.062842
17,58,0.532506,0.799061,334.814950,75.646891,0.033109
17,59,0.203121,0.792012,462.689396,190.956879,0.083577
17,60,0.333136,0.708944,355.253213,67.375729,0.029489
17,61,0.172615,0.703668,460.154531,74.379178,0.032554
17,62,0.250674,0.742116,397.951606,160.661901,0.070318
17,63,0.214343,0.737916,417.158755,122.079158,0.053431
17,64,0.258973,0.839456,494.534864,303.066573,0.132645
17,65,0.188710,0.778383,469.072246,185.392708,0.081142
17,66,0.195243,0.776883,459.643374,160.604996,0.070293
17,67,0.833752,0.843104,472.471931,550.510322,0.240946
17,68,0.670525,0.765070,373.361905,178.442133,0.078100
17,69,0.242742,0.778773,424.185598,234.172028,0.102492
18,19,0.148453,0.677995,437.802815,197.403855,0.086399
18,20,0.226769,0.671424,296.462873,188.541496,0.082520
18,21,0.070876,0.130270,103.221517,45.333663,0.019842
18,22,0.120576,0.770285,487.278555,198.300021,0.086791
18,23,0.157205,0.662163,372.710720,160.996786,0.070465
18,24,0.185416,0.737087,518.502364,403.415131,0.176566
18,25,0.142436,0.709978,466.731004,186.870809,0.081789
18,26,0.209550,0.755419,241.704359,196.403874,0.085961
18,27,0.145476,0.670847,205.787780,204.059710,0.089312
18,28,0.123342,0.709458,1335.196084,201.185691,0.088054
18,29,0.534814,0.688100,286.379224,212.144816,0.092851
18,30,0.197572,0.885733,1348.845007,1169.193322,0.511729
18,31,0.191128,0.722298,338.085616,156.708765,0.068588
18,32,0.206018,0.660524,359.793044,197.395308,0.086395
18,33,0.182046,0.680957,345.325005,163.764202,0.071676
18,34,0.202704,0.699973,362.307686,186.780552,0.081750
18,35,0.333775,0.714960,314.748243,171.105028,0.074889
18,36,0.139450,0.772118,670.065349,414.673962,0.181493
18,37,0.141572,0.701073,474.760992,196.413919,0.085966
18,38,0.222335,0.741934,470.165769,284.089493,0.124339
18,39,0.133213,0.736459,645.530992,283.566205,0.124110
18,40,0.194391,0.695387,351.837242,167.511494,0.073316
18,41,0.598553,0.700837,346.572946,207.197380,0.090686
18,42,0.152602,0.742353,341.820579,175.952031,0.077010
18,43,0.226235,0.705509,356.323950,196.567605,0.086033
18,44,0.234434,0.764072,310.411671,214.722370,0.093979
18,45,0.158904,0.716028,451.625021,224.468509,0.098245
18,46,0.211024,0.726824,326.438159,165.382754,0.072384
18,47,0.158001,0.705561,415.550089,209.711323,0.091786
18,48,0.234399,0.740840,304.647497,194.832430,0.085274
18,49,0.226126,0.693044,404.931890,238.505214,0.104388
18,50,0.178019,0.708864,410.075874,254.261761,0.111285
18,51,0.180488,0.727468,452.185350,251.749225,0.110185
18,52,0.996476,0.705124,311.038547,173.926765,0.076124
18,53,0.204595,0.755016,324.580369,192.026667,0.084046
18,54,0.644555,0.865863,276.874879,240.122481,0.105096
18,55,0.139456,0.717896,537.915913,245.572715,0.107482
18,56,0.239353,0.785362,306.369481,205.220505,0.089820
18,57,0.494755,0.708449,319.807320,186.529583,0.081640
18,58,0.372931,0.898245,283.055520,241.527799,0.105711
18,59,0.160733,0.709564,426.703994,207.423240,0.090784
18,60,0.235715,0.790070,307.054074,209.578887,0.091728
18,61,0.145891,0.767015,427.892549,215.652727,0.094386
18,62,0.186795,0.713011,355.792341,166.194441,0.072739
18,63,0.166974,0.715180,378.021797,184.993877,0.080968
18,64,0.191513,0.735123,461.505813,269.246675,0.117843
18,65,0.153350,0.707103,433.989127,192.364320,0.084193
18,66,0.156691,0.707260,423.673766,204.407709,0.089465
18,67,0.667711,0.737789,437.754945,438.887289,0.192091
18,68,0.488845,0.706851,327.808707,181.337800,0.079367
18,69,0.182522,0.706564,385.418427,192.736439,0.084356
19,20,0.284845,0.485533,325.390426,140.828364,0.061637
19,21,0.245660,0.697355,426.118767,194.818200,0.085267
19,22,0.089250,0.672271,382.483134,178.445347,0.078101
19,23,0.190295,0.723521,454.581124,183.743105,0.080420
19,24,0.097731,0.350239,265.136379,355.649822,0.155660
19,25,0.147119,0.704234,492.109196,187.977614,0.082273
19,26,0.348989,0.862954,375.045217,204.210821,0.089378
19,27,0.307723,0.856831,379.765955,207.027827,0.090611
19,28,0.124512,0.712098,1353.818443,199.262967,0.087213
19,29,0.649985,0.676966,361.883035,194.459231,0.085110
19,30,0.242595,0.867824,1366.729515,1197.058262,0.523925
19,31,0.159849,0.635707,306.487073,147.478350,0.064548
19,32,0.269979,0.705962,447.550371,240.332566,0.105188
19,33,0.227459,0.722636,425.989592,182.760543,0.079990
19,34,0.248884,0.692789,424.694014,215.219035,0.094196
19,35,0.424100,0.715030,387.525794,179.183195,0.078424
19,36,0.154432,0.757384,713.684883,445.724129,0.195083
19,37,0.157121,0.715214,531.067846,199.657232,0.087385
19,38,0.281140,0.727420,525.806486,300.543351,0.131541
19,39,0.143088,0.726161,689.573903,307.413036,0.134548
19,40,0.242295,0.715909,426.268956,192.342048,0.084184
19,41,0.708508,0.706128,420.501559,240.802884,0.105394
19,42,0.187143,0.779946,420.631878,174.415885,0.076338
19,43,0.283688,0.696182,420.932637,227.701601,0.099660
19,44,0.298343,0.785381,389.239400,203.135290,0.088908
19,45,0.185994,0.709474,509.479715,242.376391,0.106083
19,46,0.263266,0.740727,399.417510,172.206117,0.075371
19,47,0.184808,0.709196,477.975034,211.088210,0.092388
19,48,0.299951,0.780903,387.424393,189.496761,0.082938
19,49,0.287374,0.704428,474.868041,272.619283,0.119319
19,50,0.216123,0.706227,473.143727,292.968942,0.128226
19,51,0.219598,0.716489,509.775421,269.308475,0.117870
19,52,0.984232,0.717417,390.241787,187.917640,0.082247
19,53,0.255418,0.775069,400.250445,186.592307,0.081667
19,54,0.747561,0.883577,362.926088,222.576815,0.097417
19,55,0.153287,0.710338,587.134872,277.286205,0.121362
19,56,0.304779,0.806394,385.615897,195.106443,0.085394
19,57,0.608143,0.715093,396.096298,193.414618,0.084653
19,58,0.475569,0.912287,367.523015,223.621990,0.097874
19,59,0.188525,0.707065,486.896423,218.558609,0.095658
19,60,0.299869,0.811156,386.330894,198.371524,0.086823
19,61,0.163996,0.787283,487.556491,203.667301,0.089140
19,62,0.229064,0.723994,426.149307,183.631166,0.080371
19,63,0.198449,0.726849,444.770992,188.005533,0.082286
19,64,0.236086,0.721320,517.591300,290.854408,0.127300
19,65,0.176568,0.708258,493.316379,207.041074,0.090617
19,66,0.181969,0.708534,484.182522,209.389968,0.091645
19,67,0.766077,0.723586,496.655180,480.224097,0.210183
19,68,0.602956,0.711524,403.074506,198.021226,0.086669
19,69,0.222569,0.707925,451.266893,220.970613,0.096714
20,21,0.139020,0.675884,269.718564,166.194372,0.072739
20,22,0.112118,0.536148,432.372941,69.412817,0.030380
20,23,0.136990,0.706908,324.276400,146.382430,0.064068
20,24,0.136256,0.664701,409.230756,447.531799,0.195874
20,25,0.128346,0.709365,411.492975,141.569620,0.061962
20,26,0.175992,0.779734,191.588404,97.711892,0.042766
20,27,0.160267,0.765588,198.331201,99.320636,0.043470
20,28,0.122110,0.713318,1317.685342,138.732349,0.060720
20,29,0.212420,0.458291,130.628582,85.374462,0.037366
20,30,0.152526,0.921365,1331.501717,1244.750668,0.544799
20,31,0.140907,0.675434,249.389918,134.144511,0.058712
20,32,0.160054,0.737694,314.290646,251.782199,0.110199
20,33,0.147300,0.705126,283.305391,146.851281,0.064273
20,34,0.154658,0.719076,292.764817,229.323255,0.100370
20,35,0.220302,0.706371,229.523112,142.343547,0.062300
20,36,0.128559,0.829631,638.843572,476.973553,0.208760
20,37,0.129204,0.715334,425.316004,143.623803,0.062861
20,38,0.164376,0.792423,418.787532,297.416781,0.130172
20,39,0.126052,0.790416,611.818960,315.976329,0.138296
20,40,0.151915,0.712532,283.865863,179.221769,0.078441
20,41,0.384932,0.735307,275.248829,256.264778,0.112161
20,42,0.134284,0.666749,284.091058,81.798325,0.035801
20,43,0.165753,0.722998,284.104015,248.174022,0.108620
20,44,0.170187,0.722876,224.544949,105.497177,0.046174
20,45,0.136193,0.755443,398.112834,233.397593,0.102153
20,46,0.158801,0.704498,246.789258,122.360264,0.053554
20,47,0.135896,0.724914,356.883893,157.982966,0.069146
20,48,0.170296,0.712280,221.865834,98.121910,0.042946
20,49,0.166205,0.756649,354.099548,286.988174,0.125608
20,50,0.144249,0.745129,350.803963,326.674850,0.142978
20,51,0.145310,0.773665,398.519609,264.176676,0.115624
20,52,0.839753,0.710997,226.396330,155.906692,0.068237
20,53,0.156061,0.717140,243.633588,101.538141,0.044441
20,54,0.418317,0.816911,175.028686,114.025868,0.049907
20,55,0.128331,0.758454,493.645762,298.191690,0.130512
20,56,0.172467,0.737378,218.592168,98.096281,0.042934
20,57,0.314902,0.714778,237.023321,149.252338,0.065324
20,58,0.242681,0.855580,184.379502,114.442940,0.050089
20,59,0.136888,0.738297,368.774043,191.443982,0.083791
20,60,0.170737,0.741092,219.504871,99.244551,0.043437
20,61,0.130840,0.724188,370.057714,105.524343,0.046186
20,62,0.148067,0.709558,283.822850,158.916845,0.069554
20,63,0.139494,0.708591,311.186029,130.753700,0.057228
20,64,0.150156,0.782597,408.483059,296.764436,0.129887
20,65,0.133861,0.728345,377.251682,184.232268,0.080634
20,66,0.135217,0.727481,365.201949,165.713642,0.072529
20,67,0.435755,0.786565,381.652919,533.957685,0.233701
20,68,0.311383,0.720331,247.799904,176.624934,0.077305
20,69,0.146195,0.729257,320.379159,226.475324,0.099123
21,22,0.123433,0.769431,496.851494,173.035761,0.075734
21,23,0.143488,0.661093,349.667269,148.775779,0.065116
21,24,0.166288,0.755141,511.433214,429.944328,0.188177
21,25,0.135344,0.708957,448.424348,170.333299,0.074551
21,26,0.143208,0.730357,197.422008,163.407673,0.071520
21,27,0.112783,0.668578,181.785306,175.380579,0.076760
21,28,0.122642,0.708456,1328.820813,180.838732,0.079149
21,29,0.439625,0.705964,261.488441,186.917159,0.081809
21,30,0.173841,0.889373,1342.535351,1190.659136,0.521124
21,31,0.169469,0.720022,312.939421,145.810536,0.063818
21,32,0.180311,0.658280,337.548070,206.253822,0.090273
21,33,0.158052,0.660827,312.738959,147.851124,0.064711
21,34,0.177440,0.698408,337.649983,195.022194,0.085357
21,35,0.275964,0.713017,286.495727,158.180493,0.069232
21,36,0.131976,0.770672,652.102285,428.634933,0.187604
21,37,0.134664,0.702059,456.881943,178.143615,0.077969
21,38,0.191704,0.745882,451.666204,284.917517,0.124702
21,39,0.127959,0.732638,626.648591,287.290208,0.125740
21,40,0.168834,0.676919,320.705826,161.114137,0.070516
21,41,0.490129,0.693025,317.760176,215.725755,0.094418
21,42,0.140253,0.737144,319.861225,147.965830,0.064761
21,43,0.194677,0.705531,331.560757,208.586278,0.091293
21,44,0.200311,0.759167,281.360678,185.307126,0.081105
21,45,0.146062,0.717785,431.661405,223.019392,0.097610
21,46,0.183437,0.721770,298.964542,148.193959,0.064861
21,47,0.145790,0.705171,394.484490,191.662787,0.083886
21,48,0.199713,0.728481,274.035731,166.015443,0.072661
21,49,0.194061,0.688182,380.563072,245.744178,0.107557
21,50,0.159568,0.709732,388.335748,273.487581,0.119699
21,51,0.161547,0.730331,432.760287,251.783409,0.110200
21,52,0.930280,0.702352,282.010289,163.277202,0.071463
21,53,0.178787,0.750472,297.130421,165.947754,0.072632
21,54,0.533989,0.861685,244.294393,207.727495,0.090918
21,55,0.133257,0.720120,521.725600,258.322180,0.113062
21,56,0.204301,0.780511,277.179601,176.333736,0.077177
21,57,0.404547,0.707464,291.976460,171.742058,0.075168
21,58,0.306464,0.894797,251.213571,208.964148,0.091459
21,59,0.147796,0.710851,406.261858,198.723753,0.086977
21,60,0.201659,0.785247,277.961627,180.143531,0.078845
21,61,0.137640,0.762512,407.533499,186.190781,0.081491
21,62,0.166089,0.711119,330.987701,158.839313,0.069520
21,63,0.152101,0.713108,354.769985,166.156057,0.072723
21,64,0.169497,0.738769,442.694909,274.345821,0.120075
21,65,0.142708,0.707605,413.923125,185.527124,0.081201
21,66,0.145016,0.707728,403.100186,189.683738,0.083020
21,67,0.555038,0.741511,417.850710,466.280252,0.204080
21,68,0.399743,0.706612,300.756538,175.199267,0.076681
21,69,0.163087,0.707200,362.719523,198.711854,0.086972
22,23,0.270474,0.769106,538.729685,146.689123,0.064202
22,24,0.291197,0.813440,562.111319,534.391863,0.233891
22,25,0.198228,0.775101,573.582971,135.399742,0.059261
22,26,0.534704,0.694352,465.851232,47.620568,0.020842
22,27,0.468981,0.668441,467.582228,48.467420,0.021213
22,28,0.129938,0.783355,1385.290508,126.264889,0.055263
22,29,0.874979,0.537524,456.659587,61.199602,0.026786
22,30,0.370794,0.961132,1398.871279,1263.856883,0.553161
22,31,0.308084,0.667056,435.987113,133.125842,0.058266
22,32,0.415351,0.823875,533.590307,265.112303,0.116034
22,33,0.340391,0.758463,515.538883,146.993085,0.064335
22,34,0.383362,0.790253,517.708511,242.152665,0.105985
22,35,0.656498,0.761691,487.188099,141.429316,0.061900
22,36,0.198675,0.906299,770.923154,493.286462,0.215900
22,37,0.204464,0.789688,606.174474,134.350665,0.058802
22,38,0.434886,0.878888,601.608973,304.166930,0.133127
22,39,0.173938,0.877078,748.757146,326.580228,0.142937
22,40,0.367341,0.781336,516.475387,186.910034,0.081806
22,41,0.939207,0.819247,511.792214,270.564063,0.118420
22,42,0.264536,0.660863,504.358262,57.425726,0.025134
22,43,0.442104,0.800694,514.720795,263.264221,0.115225
22,44,0.463599,0.716370,486.740976,65.990131,0.028882
22,45,0.262740,0.844790,586.980066,239.938590,0.105016
22,46,0.406001,0.725428,495.451358,117.069933,0.051239
22,47,0.260470,0.806797,560.013519,149.019814,0.065223
22,48,0.465201,0.651367,483.097988,62.121632,0.027189
22,49,0.444847,0.827326,554.585765,296.626779,0.129827
22,50,0.319632,0.831465,555.157015,345.304250,0.151132
22,51,0.326346,0.862136,587.388185,270.972673,0.118599
22,52,1.039110,0.775865,487.362891,157.183155,0.068795
22,53,0.390730,0.719970,495.428547,75.273446,0.032945
22,54,0.963693,0.731020,466.044628,61.476348,0.026907
22,55,0.196270,0.847852,655.591149,313.450057,0.137190
22,56,0.474381,0.708040,483.815517,59.076832,0.025857
22,57,0.861265,0.787667,492.386420,145.644518,0.063745
22,58,0.720079,0.765204,469.633538,61.088628,0.026737
22,59,0.267811,0.825996,567.913180,192.786684,0.084378
22,60,0.466165,0.707870,484.458411,57.626233,0.025222
22,61,0.219007,0.716118,568.508930,65.427500,0.028636
22,62,0.343712,0.772715,516.712712,163.645053,0.071624
22,63,0.286905,0.768599,532.128666,121.963488,0.053381
22,64,0.356426,0.870834,594.491654,306.887171,0.134317
22,65,0.244312,0.812457,573.385225,187.879531,0.082231
22,66,0.255023,0.811258,565.624805,161.133300,0.070524
22,67,0.974132,0.873975,576.335891,557.442180,0.243980
22,68,0.856362,0.799351,497.976054,181.389339,0.079390
22,69,0.331954,0.813798,537.696960,238.765297,0.104502
23,24,0.213616,0.792014,537.307229,439.954846,0.192558
23,25,0.150617,0.707600,470.505536,147.706593,0.064648
23,26,0.274697,0.729751,261.925579,139.783591,0.061180
23,27,0.261287,0.740505,285.215575,153.911506,0.067364
23,28,0.124109,0.708078,1336.320024,156.482283,0.068489
23,29,0.631892,0.711414,302.859310,160.925474,0.070433
23,30,0.222672,0.908868,1350.045118,1200.501698,0.525432
23,31,0.215902,0.710752,344.992179,125.431650,0.054899
23,32,0.146124,0.436146,231.236082,139.638050,0.061116
23,33,0.145752,0.472028,249.666681,91.581515,0.040083
23,34,0.229365,0.710969,368.027641,190.891525,0.083549
23,35,0.390744,0.707073,319.829170,136.897053,0.059917
23,36,0.109668,0.683779,543.207831,360.681602,0.157862
23,37,0.148684,0.697857,476.297812,153.916562,0.067366
23,38,0.251926,0.768889,471.233690,277.514969,0.121462
23,39,0.070446,0.486895,360.443817,197.249988,0.086332
23,40,0.165813,0.414492,252.761524,92.627060,0.040541
23,41,0.648404,0.610366,315.654082,189.470938,0.082927
23,42,0.169008,0.720312,351.184156,124.378467,0.054438
23,43,0.258940,0.713703,360.967695,205.629387,0.089999
23,44,0.262673,0.727564,308.807576,153.907844,0.067362
23,45,0.163672,0.704559,433.147558,204.612916,0.089554
23,46,0.239873,0.711752,332.056426,124.202491,0.054361
23,47,0.164190,0.701805,405.151168,166.493868,0.072871
23,48,0.268098,0.721100,310.598000,138.301500,0.060531
23,49,0.259178,0.737575,417.085514,251.693273,0.110160
23,50,0.197317,0.727939,414.057218,276.943226,0.121212
23,51,0.199850,0.749737,453.610975,242.922968,0.106322
23,52,1.025700,0.702214,316.227136,144.748850,0.063353
23,53,0.231511,0.729079,329.305190,136.081845,0.059560
23,54,0.726085,0.815142,278.168335,175.249789,0.076703
23,55,0.145465,0.734256,537.271857,256.241608,0.112151
23,56,0.275213,0.754369,311.339204,145.347737,0.063615
23,57,0.576471,0.708199,324.679434,150.495201,0.065868
23,58,0.435820,0.872531,287.814969,177.993131,0.077904
23,59,0.174087,0.720561,428.433409,182.456014,0.079857
23,60,0.269522,0.757054,310.850931,148.942424,0.065189
23,61,0.154895,0.738248,431.083164,155.658966,0.068128
23,62,0.207164,0.703288,357.676474,140.639015,0.061554
23,63,0.182731,0.706745,381.559260,141.505088,0.061934
23,64,0.214006,0.762474,464.000948,269.667761,0.118027
23,65,0.163279,0.712676,433.574693,169.543221,0.074205
23,66,0.168857,0.715593,426.146632,169.729495,0.074287
23,67,0.755840,0.762639,439.597156,474.827345,0.207821
23,68,0.567127,0.703374,330.078555,157.965032,0.069138
23,69,0.201549,0.704591,384.963349,188.438068,0.082475
24,25,0.123545,0.761867,561.151600,440.819708,0.192937
24,26,0.241615,0.920761,471.953163,519.845929,0.227525
24,27,0.216260,0.916944,475.571136,523.383087,0.229073
24,28,0.122401,0.760249,1377.154986,473.698022,0.207327
24,29,0.471341,0.778731,453.005988,501.831900,0.219640
24,30,0.176137,0.786679,1385.463767,1065.650406,0.466411
24,31,0.148855,0.759548,455.520961,388.119171,0.169871
24,32,0.195268,0.739212,531.199951,393.081303,0.172043
24,33,0.171828,0.791978,513.124559,437.680370,0.191563
24,34,0.174073,0.707531,483.593053,366.267007,0.160307
24,35,0.287577,0.768780,469.571293,433.650738,0.189799
24,36,0.135801,0.708821,769.037586,463.341990,0.202794
24,37,0.137024,0.775700,603.459792,473.339699,0.207170
24,38,0.201735,0.709690,598.832708,462.422710,0.202392
24,39,0.130777,0.710037,746.725238,439.009179,0.192144
24,40,0.179867,0.778368,513.519149,413.436609,0.180952
24,41,0.531176,0.743626,508.659506,384.741982,0.168393
24,42,0.149859,0.867086,506.910274,478.535638,0.209444
24,43,0.195296,0.715539,485.744310,359.385947,0.157295
24,44,0.211793,0.861640,483.362854,513.427420,0.224715
24,45,0.150642,0.727291,584.514402,436.628020,0.191102
24,46,0.183339,0.800687,477.317765,441.120156,0.193068
24,47,0.150058,0.758966,557.289627,479.640080,0.209927
24,48,0.212542,0.859337,481.281874,494.654345,0.216499
24,49,0.204481,0.710160,550.560808,402.991323,0.176380
24,50,0.165386,0.732141,551.662136,359.726940,0.157444
24,51,0.167706,0.716105,584.702744,446.159533,0.195274
24,52,0.961295,0.781751,483.935934,436.747236,0.191154
24,53,0.186108,0.851467,491.284941,487.113607,0.213198
24,54,0.573931,0.933895,462.431291,542.470804,0.237427
24,55,0.135265,0.725058,653.250244,389.584634,0.170512
24,56,0.214704,0.878912,479.933283,504.369231,0.220751
24,57,0.431018,0.774719,487.324355,454.897454,0.199098
24,58,0.328546,0.951562,466.044813,544.096255,0.238138
24,59,0.151886,0.742701,564.942589,451.230379,0.197493
24,60,0.212618,0.883052,480.989181,509.389362,0.222948
24,61,0.139878,0.863067,565.101237,514.198534,0.225053
24,62,0.172625,0.792248,513.453250,424.593191,0.185835
24,63,0.156627,0.796666,528.863822,464.838166,0.203449
24,64,0.176441,0.712501,591.421270,435.150494,0.190455
24,65,0.146032,0.754422,570.440700,437.068091,0.191295
24,66,0.148661,0.755650,562.576523,467.000117,0.204395
24,67,0.595199,0.710864,573.071296,396.195266,0.173406
24,68,0.430075,0.766401,494.470581,429.182156,0.187843
24,69,0.169128,0.752907,534.362540,396.414186,0.173501
25,26,0.444582,0.824218,395.308522,143.082034,0.062624
25,27,0.388203,0.819515,400.313086,146.253688,0.064012
25,28,0.106756,0.357590,1135.866313,73.806327,0.032303
25,29,0.832148,0.714790,397.252441,151.394350,0.066262
25,30,0.223667,0.798796,1202.448909,1077.289718,0.471505
25,31,0.219767,0.602411,334.685781,110.178086,0.048222
25,32,0.333949,0.720411,463.914658,233.418731,0.102162
25,33,0.274933,0.707604,443.196304,147.622177,0.064611
25,34,0.235878,0.588784,350.646881,165.374098,0.072380
25,35,0.463599,0.542633,339.005133,96.774321,0.042356
25,36,0.171505,0.800305,723.858831,454.176508,0.198783
25,37,0.175407,0.707462,544.612685,156.706403,0.068587
25,38,0.349266,0.763377,539.481465,288.579667,0.126305
25,39,0.154865,0.761725,700.100756,301.522994,0.131970
25,40,0.295516,0.707152,443.211476,169.101241,0.074012
25,41,0.885024,0.717683,437.757523,235.792629,0.103201
25,42,0.219784,0.772769,441.214455,123.112413,0.053883
25,43,0.265466,0.527899,329.820630,176.365681,0.077191
25,44,0.372988,0.744502,407.520905,144.101757,0.063070
25,45,0.216718,0.731424,523.631450,224.887989,0.098428
25,46,0.275195,0.646618,358.680723,116.962360,0.051192
25,47,0.214883,0.711012,492.737690,170.534621,0.074639
25,48,0.375331,0.744853,406.607352,132.547341,0.058013
25,49,0.354485,0.735966,489.225626,269.741129,0.118059
25,50,0.255738,0.719679,483.385603,298.524433,0.130657
25,51,0.263839,0.746586,523.878445,255.149235,0.111673
25,52,1.062224,0.706648,408.627477,154.876518,0.067786
25,53,0.306793,0.730938,409.818411,129.608966,0.056727
25,54,0.921762,0.845698,382.102422,161.208585,0.070557
25,55,0.169539,0.733725,598.642999,276.531600,0.121032
25,56,0.374538,0.759524,397.199785,135.065049,0.059115
25,57,0.747312,0.696360,401.400656,152.777165,0.066867
25,58,0.610950,0.880862,386.429437,162.103683,0.070949
25,59,0.220078,0.718579,501.264972,190.521360,0.083387
25,60,0.374278,0.767370,403.979379,138.352358,0.060554
25,61,0.181250,0.742428,492.013384,143.955621,0.063006
25,62,0.275951,0.707040,441.392009,153.303507,0.067097
25,63,0.232148,0.706940,457.274955,142.925826,0.062555
25,64,0.286035,0.753115,530.270952,282.634887,0.123703
25,65,0.202540,0.712385,506.294183,180.089935,0.078821
25,66,0.210496,0.711732,498.002331,172.753480,0.075610
25,67,0.935894,0.755852,509.463641,499.688065,0.218702
25,68,0.768730,0.707609,420.115905,170.685679,0.074705
25,69,0.266167,0.711000,464.358143,208.842525,0.091406
26,27,0.087651,0.429316,91.585014,24.186297,0.010586
26,28,0.122102,0.827542,1311.798369,130.791335,0.057244
26,29,0.317034,0.781007,161.554012,83.440573,0.036520
26,30,0.147539,0.972339,1325.742886,1274.553675,0.557843
26,31,0.145294,0.784044,232.128549,150.824332,0.066012
26,32,0.134553,0.811939,264.086529,266.061547,0.116449
26,33,0.124079,0.704130,220.880821,147.603382,0.064603
26,34,0.149401,0.843942,265.631844,255.346653,0.111759
26,35,0.206012,0.810285,192.890737,151.092324,0.066130
26,36,0.119983,0.907545,602.595214,495.221694,0.216747
26,37,0.127637,0.826345,404.842937,139.008641,0.060841
26,38,0.149412,0.882381,386.126961,305.485359,0.133704
26,39,0.121038,0.891718,581.395759,331.796152,0.145220
26,40,0.137846,0.777946,239.366101,193.388391,0.084642
26,41,0.346132,0.844039,239.404815,280.424462,0.122735
26,42,0.127563,0.633283,252.319999,59.455798,0.026022
26,43,0.158654,0.847841,255.542995,276.133334,0.120857
26,44,0.155538,0.677058,176.558091,55.654172,0.024359
26,45,0.132022,0.874280,373.655689,247.466900,0.108311
26,46,0.152571,0.777897,212.873575,126.998384,0.055584
26,47,0.130915,0.842924,328.943977,152.881647,0.066913
26,48,0.160738,0.724356,182.207617,66.942352,0.029299
26,49,0.158066,0.884084,332.431443,311.386455,0.136287
26,50,0.140053,0.872214,327.273831,358.279512,0.156811
26,51,0.141032,0.895751,377.804613,279.177766,0.122190
26,52,0.856502,0.822183,188.282449,166.741410,0.072979
26,53,0.150081,0.753737,208.562899,78.130177,0.034196
26,54,0.383159,0.688619,119.391559,43.376720,0.018985
26,55,0.127088,0.883208,476.588998,324.713401,0.142120
