node1,node2,sim_out,sim_in,sim_both,avg_del,avg_del_normed
12,26,0.246340,0.612226,65.587941,50.264107,0.180586
12,27,0.148151,0.870412,175.619507,43.625433,0.156735
12,28,0.888318,0.717309,99.569785,65.622787,0.235766
12,29,1.026385,0.691307,85.607698,55.638891,0.199897
12,30,1.015127,0.748645,119.471714,81.371531,0.292347
12,31,0.225988,0.746940,63.096926,35.908513,0.129010
12,32,0.205635,0.647180,60.853101,31.167237,0.111976
12,33,0.271222,0.681495,66.036511,39.154895,0.140674
12,34,0.232561,0.696329,65.102983,39.799162,0.142988
12,35,0.197965,0.699950,48.629390,38.006655,0.136548
12,36,0.222195,0.664523,62.819200,31.260959,0.112313
12,37,0.218770,0.700533,73.226438,39.180858,0.140767
12,38,0.284261,0.705014,73.479441,44.783522,0.160896
12,39,0.187518,0.955093,70.768876,51.381141,0.184600
12,40,0.291533,0.748559,59.767156,36.769858,0.132105
12,41,0.284092,0.836300,58.120572,44.590980,0.160204
12,42,0.344900,0.705089,70.556956,41.409330,0.148773
12,43,0.590104,0.758434,114.425657,89.148541,0.320288
12,44,0.149692,0.769874,171.315090,44.933971,0.161436
12,45,0.152430,0.680630,123.599814,47.586747,0.170967
12,46,0.198394,0.789246,137.673244,95.396297,0.342735
12,47,0.639443,0.774507,127.136023,115.084058,0.413468
12,48,0.163158,0.930109,90.051420,50.142237,0.180148
13,14,0.081891,0.350698,25.307629,27.466959,0.098682
13,15,0.131732,0.398431,29.647617,11.615618,0.041732
13,16,0.159189,0.507631,37.837400,14.210962,0.051056
13,17,0.163817,0.496395,36.147602,13.725704,0.049313
13,18,0.143301,0.502375,47.901612,13.456310,0.048345
13,19,0.188449,0.579154,43.567220,32.348147,0.116219
13,20,0.242496,0.602800,43.802839,30.348265,0.109034
13,21,0.161871,0.565031,56.685540,18.843148,0.067699
13,22,0.275818,0.711855,58.037426,43.738859,0.157143
13,23,0.310111,0.476624,33.240741,22.573962,0.081103
13,24,0.587757,0.634786,49.430670,51.147949,0.183762
13,25,0.548637,0.425325,26.385982,19.451463,0.069884
13,26,0.108067,0.511911,36.482244,50.221003,0.180431
13,27,0.145048,0.742241,167.557675,30.177694,0.108421
13,28,1.005440,0.782303,88.894952,60.244522,0.216443
13,29,1.159649,0.745450,73.344286,47.689982,0.171338
13,30,1.165692,0.818134,110.381051,78.366129,0.281550
13,31,0.204915,0.668197,47.119784,18.972511,0.068163
13,32,0.185179,0.618541,47.088220,17.493217,0.062849
13,33,0.247001,0.726090,52.774745,27.345740,0.098246
13,34,0.214423,0.699771,51.240132,25.205545,0.090557
13,35,0.213702,0.647287,37.475971,25.555594,0.091815
13,36,0.168540,0.587785,41.795462,20.594915,0.073992
13,37,0.202576,0.743999,60.342674,34.159282,0.122726
13,38,0.258351,0.769345,60.746532,42.115192,0.151309
13,39,0.178456,0.904552,57.466247,35.180695,0.126395
13,40,0.264285,0.691050,43.179186,20.211169,0.072614
13,41,0.258091,0.731799,40.875261,27.660399,0.099377
13,42,0.313666,0.764924,57.222930,35.788192,0.128578
13,43,0.537573,0.836976,104.986288,90.657066,0.325708
13,44,0.146999,0.668302,163.704289,27.945221,0.100400
13,45,0.139193,0.709909,108.460798,45.410349,0.163148
13,46,0.168990,0.872762,129.199577,95.583655,0.343408
13,47,0.593559,0.848153,117.988454,118.040227,0.424089
13,48,0.154218,0.844252,77.500757,33.696869,0.121064
14,15,0.166262,0.561003,43.209691,33.896431,0.121781
14,16,0.193591,0.603951,51.190593,35.249225,0.126642
14,17,0.202109,0.596150,49.787670,34.333474,0.123352
14,18,0.163809,0.596347,59.601592,32.418293,0.116471
14,19,0.230207,0.565937,54.196993,27.738700,0.099658
14,20,0.299409,0.584171,54.493085,29.572604,0.106247
14,21,0.176669,0.596346,66.129266,30.064396,0.108014
14,22,0.324441,0.653664,66.362543,39.063777,0.140346
14,23,0.374042,0.451768,41.655094,21.562693,0.077469
14,24,0.628206,0.480220,49.677671,32.618270,0.117189
14,25,0.581622,0.549254,36.970131,43.947601,0.157893
14,26,0.099574,0.258023,25.468443,28.342533,0.101828
14,27,0.145852,0.829978,170.780788,55.350005,0.198859
14,28,0.968934,0.685697,90.881096,60.689605,0.218042
14,29,1.081559,0.648139,76.676007,52.833303,0.189817
14,30,1.080532,0.727030,111.123908,74.605746,0.268040
14,31,0.225937,0.718522,57.963094,41.356588,0.148584
14,32,0.207877,0.668030,58.272200,37.585175,0.135034
14,33,0.275268,0.691848,62.422513,43.730460,0.157113
14,34,0.234965,0.695047,61.176331,46.146373,0.165792
14,35,0.258188,0.715509,51.074450,49.827444,0.179017
14,36,0.203652,0.612426,54.002988,28.946467,0.103997
14,37,0.219945,0.698180,68.912965,35.284887,0.126770
14,38,0.288145,0.710787,69.269151,39.346436,0.141362
14,39,0.188414,0.945516,66.540557,60.468286,0.217247
14,40,0.295630,0.724900,54.617003,42.340122,0.152117
14,41,0.287695,0.807223,52.748504,52.666912,0.189219
14,42,0.352728,0.709866,66.232639,38.917722,0.139822
14,43,0.586468,0.743734,106.382659,78.592506,0.282363
14,44,0.146914,0.718944,165.900046,51.482207,0.184963
14,45,0.135982,0.607049,107.630978,36.393222,0.130752
14,46,0.177225,0.792949,130.669382,88.642441,0.318470
14,47,0.636354,0.745558,116.707727,100.817101,0.362210
14,48,0.156336,0.905431,83.226815,58.760029,0.211110
15,16,0.141303,0.334529,31.497631,8.859220,0.031829
15,17,0.145857,0.321878,29.973483,9.010035,0.032371
15,18,0.125365,0.366631,40.735917,11.501772,0.041323
15,19,0.169648,0.487993,37.394723,35.656904,0.128106
15,20,0.227157,0.503168,37.900292,32.013332,0.115016
15,21,0.154363,0.465068,52.426914,19.505564,0.070079
15,22,0.274166,0.681435,55.238333,46.650785,0.167605
15,23,0.295692,0.450914,31.292472,34.855420,0.125227
15,24,0.617900,0.699899,53.419094,58.751062,0.211078
15,25,0.640499,0.539138,32.199146,13.688160,0.049178
15,26,0.186486,0.665753,50.017753,57.517647,0.206646
15,27,0.147390,0.748198,170.187668,21.383329,0.076825
15,28,0.992968,0.858311,95.894845,66.447033,0.238727
15,29,1.122038,0.834503,80.284465,53.052257,0.190603
15,30,1.125027,0.881509,117.379685,85.206571,0.306126
15,31,0.210198,0.653216,47.400913,15.005428,0.053911
15,32,0.188073,0.591405,46.734711,15.375007,0.055239
15,33,0.258016,0.736113,53.496791,26.095387,0.093754
15,34,0.222267,0.705096,51.973204,21.382294,0.076821
15,35,0.246496,0.650318,41.184929,19.171220,0.068877
15,36,0.155834,0.523813,37.601884,23.085633,0.082941
15,37,0.209006,0.754750,60.910995,38.308942,0.137634
15,38,0.270441,0.781849,61.378774,46.681336,0.167714
15,39,0.182289,0.893635,58.178858,27.378078,0.098363
15,40,0.276701,0.688126,44.062491,16.402656,0.058931
15,41,0.270371,0.720572,41.947021,20.396830,0.073281
15,42,0.330140,0.777787,57.939715,39.151114,0.140660
15,43,0.578546,0.870403,108.144957,96.930931,0.348248
15,44,0.148045,0.688053,164.840082,21.624432,0.077691
15,45,0.142995,0.761741,111.812286,51.690366,0.185710
15,46,0.180199,0.889783,130.824943,99.569670,0.357729
15,47,0.632469,0.874783,120.600852,124.961962,0.448957
15,48,0.157829,0.840438,78.979753,26.046207,0.093577
16,17,0.014247,0.030496,2.942327,1.566975,0.005630
16,18,0.064399,0.135106,20.402163,5.256588,0.018886
16,19,0.079820,0.314456,22.029307,34.419409,0.123660
16,20,0.142407,0.370371,27.216515,29.084657,0.104494
16,21,0.123716,0.353963,42.108697,14.860079,0.053389
16,22,0.231391,0.595573,49.975665,41.469899,0.148991
16,23,0.374010,0.512446,38.749839,27.869159,0.100127
16,24,0.729675,0.705657,58.394694,59.469692,0.213660
16,25,0.725395,0.658923,37.248523,18.494039,0.066444
16,26,0.227658,0.686760,57.194644,58.633926,0.210657
16,27,0.149014,0.797510,172.216295,25.494131,0.091594
16,28,1.070411,0.836047,97.764625,67.140269,0.241218
16,29,1.161985,0.811676,82.324375,54.125585,0.194460
16,30,1.176021,0.860800,119.073312,85.569086,0.307428
16,31,0.202332,0.632959,46.733652,17.168267,0.061681
16,32,0.166949,0.519201,42.265680,15.144647,0.054411
16,33,0.259403,0.693477,54.092948,26.969639,0.096895
16,34,0.222667,0.671117,52.693501,23.346621,0.083879
16,35,0.249439,0.644414,42.543608,22.262048,0.079982
16,36,0.079553,0.412229,24.832349,19.564240,0.070289
16,37,0.209009,0.714073,61.446033,37.613578,0.135136
16,38,0.274075,0.741819,62.236646,45.823088,0.164631
16,39,0.182901,0.914989,59.407841,30.821393,0.110734
16,40,0.279528,0.676533,45.410949,18.944543,0.068063
16,41,0.274556,0.748977,43.845644,24.026770,0.086322
16,42,0.337702,0.740762,59.110561,38.855047,0.139596
16,43,0.633146,0.848844,110.112649,96.432533,0.346458
16,44,0.149471,0.710487,166.610468,25.398107,0.091249
16,45,0.149359,0.745390,116.648305,51.292652,0.184282
16,46,0.190436,0.867426,132.739774,99.245697,0.356565
16,47,0.697175,0.857592,122.866355,124.479728,0.447224
16,48,0.160829,0.877583,81.147680,29.632686,0.106463
17,18,0.069582,0.137400,22.031990,4.821149,0.017321
17,19,0.072128,0.309760,21.232072,33.004384,0.118576
17,20,0.122971,0.367336,25.951987,27.400554,0.098443
17,21,0.122753,0.351804,41.950039,14.407510,0.051763
17,22,0.212290,0.594885,49.110022,41.057988,0.147511
17,23,0.341291,0.507340,37.030549,27.043829,0.097162
17,24,0.675989,0.700611,56.987591,58.487802,0.210132
17,25,0.671634,0.653915,35.205312,19.196203,0.068967
17,26,0.212788,0.679005,55.713345,57.584100,0.206885
17,27,0.148529,0.798625,171.869930,26.398581,0.094843
17,28,1.034461,0.831394,96.712787,66.680379,0.239566
17,29,1.169690,0.806433,81.146829,53.792844,0.193264
17,30,1.179874,0.856782,118.142545,85.004025,0.305398
17,31,0.193837,0.629648,45.458853,17.508245,0.062903
17,32,0.161806,0.517777,41.479841,15.215988,0.054667
17,33,0.245198,0.686994,52.644657,26.893622,0.096622
17,34,0.212775,0.665292,51.290642,23.670641,0.085043
17,35,0.234947,0.635283,40.872178,22.981018,0.082565
17,36,0.075346,0.397846,23.926977,18.797378,0.067534
17,37,0.200834,0.711902,60.361041,36.972913,0.132834
17,38,0.258579,0.739580,61.112625,45.126180,0.162127
17,39,0.178115,0.915809,58.304687,31.925097,0.114699
17,40,0.263349,0.675844,43.914540,19.381226,0.069632
17,41,0.259034,0.749876,42.283239,25.023083,0.089902
17,42,0.315663,0.738680,57.919518,38.325162,0.137693
17,43,0.585801,0.846289,109.347153,95.661631,0.343688
17,44,0.148939,0.710366,166.234243,26.325224,0.094580
17,45,0.148241,0.741624,116.077577,50.512328,0.181478
17,46,0.183639,0.865749,132.192502,98.707352,0.354631
17,47,0.646509,0.855361,122.183264,123.599191,0.444061
17,48,0.158594,0.878404,80.329519,30.725146,0.110388
18,19,0.156443,0.315230,30.394523,32.784951,0.117788
18,20,0.264382,0.379081,37.198400,32.273011,0.115949
18,21,0.135639,0.355993,45.077964,12.537866,0.045045
18,22,0.354567,0.588301,57.537928,37.065924,0.133169
18,23,0.556807,0.496708,49.579860,23.869682,0.085758
18,24,0.935809,0.698316,67.082571,56.272761,0.202174
18,25,0.934551,0.656547,50.197482,20.808742,0.074761
18,26,0.315808,0.677926,65.232630,55.458070,0.199247
18,27,0.152193,0.800428,175.042487,28.314016,0.101725
18,28,1.135091,0.830951,103.463643,66.389992,0.238523
18,29,1.111111,0.806122,89.063766,53.742213,0.193082
18,30,1.127894,0.856273,123.755650,84.508989,0.303620
18,31,0.266546,0.640441,57.546916,18.671360,0.067081
18,32,0.225046,0.540567,53.277840,16.285639,0.058510
18,33,0.352981,0.693002,64.082014,27.476259,0.098715
18,34,0.290592,0.672345,62.911233,24.858946,0.089312
18,35,0.346851,0.649711,54.332052,24.882071,0.089395
18,36,0.148222,0.423263,34.539790,17.651353,0.063417
18,37,0.266749,0.713951,70.429324,35.948635,0.129154
18,38,0.374610,0.740382,71.163050,43.973425,0.157985
18,39,0.217456,0.917431,68.657387,33.899325,0.121792
18,40,0.384905,0.680524,56.975031,20.391513,0.073262
18,41,0.374898,0.753162,55.734372,26.831197,0.096398
18,42,0.473391,0.738917,68.435040,37.489229,0.134689
18,43,0.849003,0.844742,115.141414,94.377853,0.339076
18,44,0.152905,0.711063,169.560068,28.007141,0.100623
18,45,0.155620,0.740084,119.822769,49.061161,0.176264
18,46,0.234484,0.864127,136.730003,97.771075,0.351267
18,47,0.909818,0.853483,127.324007,121.928915,0.438060
18,48,0.176093,0.879925,87.638616,32.671981,0.117382
19,20,0.070870,0.172921,15.528024,11.011955,0.039563
19,21,0.106439,0.311539,39.153909,22.573658,0.081101
19,22,0.150156,0.414478,40.663651,25.603027,0.091985
19,23,0.287132,0.465030,39.066483,24.145139,0.086747
19,24,0.572846,0.622431,59.537471,42.626174,0.153145
19,25,0.570810,0.740389,43.461362,48.019640,0.172522
19,26,0.194050,0.605685,58.788337,40.992430,0.147275
19,27,0.147954,0.867746,174.367631,56.582002,0.203285
19,28,0.927294,0.757697,99.848766,69.674914,0.250324
19,29,1.162901,0.734724,84.983650,61.624533,0.221401
19,30,1.157243,0.784980,120.602503,83.420352,0.299708
19,31,0.182914,0.694355,52.823757,42.826263,0.153864
19,32,0.160047,0.582594,49.086424,36.789056,0.132174
19,33,0.222431,0.660877,58.226157,45.088665,0.161992
19,34,0.197158,0.672870,57.342708,47.860138,0.171949
19,35,0.214982,0.708119,48.680951,51.956280,0.186666
19,36,0.093516,0.409574,32.109676,21.182662,0.076104
19,37,0.187840,0.678021,65.699923,36.870191,0.132465
19,38,0.232722,0.690396,66.356703,40.705861,0.146246
19,39,0.170392,0.951066,64.440573,62.729486,0.225371
19,40,0.236558,0.723714,51.363974,44.666213,0.160474
19,41,0.233025,0.824520,50.228575,55.115293,0.198015
19,42,0.277912,0.694970,63.611616,40.822392,0.146665
19,43,0.495546,0.772828,111.983520,83.309002,0.299308
19,44,0.148078,0.765914,168.534261,55.550052,0.199577
19,45,0.146894,0.679636,118.916083,42.495147,0.152674
19,46,0.172860,0.796267,134.587761,91.537043,0.328870
19,47,0.546933,0.780217,123.820365,105.954098,0.380666
19,48,0.154964,0.926508,84.855446,61.465813,0.220831
20,21,0.113971,0.339664,42.790726,19.825381,0.071228
20,22,0.122792,0.433152,41.895353,28.263371,0.101543
20,23,0.211761,0.476098,37.795922,24.081424,0.086518
20,24,0.414371,0.627885,58.839487,46.196899,0.165974
20,25,0.415839,0.754801,42.159180,44.781568,0.160889
20,26,0.168500,0.617101,58.973759,44.913955,0.161365
20,27,0.147081,0.873554,174.329038,53.182099,0.191070
20,28,0.718743,0.755471,99.421609,69.615375,0.250111
20,29,1.120208,0.733582,84.400383,60.832422,0.218556
20,30,1.070147,0.782003,120.322425,84.091587,0.302120
20,31,0.165236,0.715600,52.561584,40.434456,0.145271
20,32,0.149411,0.624975,50.376825,35.532271,0.127659
20,33,0.190107,0.676370,57.860198,43.345698,0.155730
20,34,0.175252,0.689771,56.779608,45.352328,0.162939
20,35,0.184014,0.733052,48.306542,48.928674,0.175788
20,36,0.095022,0.457639,35.722292,22.283750,0.080060
20,37,0.169797,0.686159,65.152837,37.645785,0.135252
20,38,0.196662,0.694804,65.682631,42.142598,0.151408
20,39,0.160015,0.953808,63.398031,58.996795,0.211961
20,40,0.198774,0.736016,50.283990,42.038047,0.151032
20,41,0.196925,0.832482,48.870892,51.663835,0.185615
20,42,0.224707,0.698101,62.738470,41.000886,0.147306
20,43,0.366563,0.769505,111.647151,85.845262,0.308420
20,44,0.147176,0.772898,168.525811,52.170601,0.187436
20,45,0.146059,0.681444,119.574971,44.411411,0.159559
20,46,0.160494,0.791816,134.427284,93.043489,0.334282
20,47,0.401824,0.777354,123.649033,109.490107,0.393370
20,48,0.151027,0.930333,84.436309,57.764300,0.207533
21,22,0.251717,0.361229,41.423052,35.063858,0.125976
21,23,0.535152,0.510892,55.075175,23.668726,0.085036
21,24,0.822478,0.662610,69.905709,51.420010,0.184739
21,25,0.819455,0.704144,54.834664,30.019886,0.107854
21,26,0.321979,0.652173,70.056236,51.008789,0.183262
21,27,0.152382,0.835415,177.553000,38.118326,0.136950
21,28,0.991562,0.797496,105.404721,66.482885,0.238856
21,29,1.045364,0.772375,91.321857,55.230352,0.198429
21,30,1.045859,0.824639,125.362101,83.366704,0.299516
21,31,0.267870,0.678266,62.829155,26.740034,0.096070
21,32,0.240658,0.596321,61.222200,23.294610,0.083692
21,33,0.340218,0.682550,67.776516,32.482636,0.116702
21,34,0.283768,0.677051,66.716580,32.260010,0.115902
21,35,0.341600,0.691498,59.554698,34.313054,0.123278
21,36,0.209757,0.472626,48.973819,18.573167,0.066729
21,37,0.261737,0.697791,73.908618,34.479750,0.123877
21,38,0.357937,0.716555,74.377896,41.407834,0.148768
21,39,0.214426,0.936489,72.041709,43.834859,0.157488
21,40,0.367683,0.703181,61.007593,28.247934,0.101488
21,41,0.357957,0.789993,59.703831,36.582966,0.131433
21,42,0.442245,0.715905,71.682103,36.814928,0.132267
21,43,0.743355,0.810909,116.870036,90.043286,0.323503
21,44,0.152752,0.733128,171.711905,37.319473,0.134079
21,45,0.158427,0.708969,124.014560,45.727817,0.164289
21,46,0.233753,0.832528,138.598393,94.942189,0.341103
21,47,0.791895,0.819444,128.606922,116.362011,0.418059
21,48,0.175784,0.904918,90.893035,42.576703,0.152967
22,23,0.227103,0.590001,53.096207,36.499014,0.131132
22,24,0.393903,0.640001,68.011400,49.082592,0.176341
22,25,0.393276,0.811136,54.686031,56.859917,0.204283
22,26,0.175097,0.646805,69.600607,48.323427,0.173614
22,27,0.147013,0.901426,178.089237,64.932750,0.233287
22,28,0.626598,0.728424,105.247278,75.239267,0.270316
22,29,0.985007,0.713216,91.165568,68.180230,0.244954
22,30,0.926199,0.750501,125.200248,87.774476,0.315352
22,31,0.166353,0.770042,63.528014,52.656562,0.189182
22,32,0.156481,0.708816,62.927284,48.408011,0.173918
22,33,0.186407,0.702193,67.660528,54.368872,0.195334
22,34,0.172683,0.727191,66.680050,56.945211,0.204590
22,35,0.184369,0.786849,59.897477,60.883828,0.218740
22,36,0.128569,0.603429,54.456647,36.961614,0.132794
22,37,0.167660,0.702245,73.940721,45.981241,0.165199
22,38,0.191646,0.699061,74.310034,48.641290,0.174756
22,39,0.158312,0.965242,72.158894,70.512275,0.253333
22,40,0.193957,0.776995,61.064708,53.916774,0.193709
22,41,0.191762,0.866209,59.773213,63.410030,0.227816
22,42,0.216629,0.703703,71.634058,49.239310,0.176904
22,43,0.343915,0.738437,116.763017,86.247112,0.309864
22,44,0.147039,0.808594,172.318453,63.739952,0.229002
22,45,0.146980,0.682986,125.360500,49.520100,0.177913
22,46,0.160339,0.758217,138.834963,94.619042,0.339942
22,47,0.374928,0.744564,128.159578,107.533910,0.386342
22,48,0.150667,0.946810,91.456930,69.303716,0.248991
23,24,0.205317,0.526918,44.424846,38.549378,0.138498
23,25,0.210629,0.641930,29.541404,39.160517,0.140694
23,26,0.113337,0.505770,43.680105,39.317855,0.141259
23,27,0.145705,0.840391,171.725431,47.733074,0.171493
23,28,0.501814,0.755514,93.401917,65.772995,0.236306
23,29,0.978507,0.728253,77.818450,56.512613,0.203036
23,30,0.872796,0.786129,114.859060,80.832531,0.290411
23,31,0.157580,0.708498,47.911237,36.640287,0.131639
23,32,0.151102,0.647090,48.691957,32.797334,0.117833
23,33,0.169327,0.686016,53.051807,39.932240,0.143466
23,34,0.161479,0.689332,51.660298,41.633848,0.149580
23,35,0.163134,0.716900,42.050976,45.062348,0.161898
23,36,0.135147,0.553867,42.719404,24.115603,0.086641
23,37,0.158613,0.693974,60.617770,34.700099,0.124669
23,38,0.172487,0.707729,61.018184,39.826397,0.143086
23,39,0.153406,0.945310,58.111488,55.164999,0.198194
23,40,0.173806,0.721371,43.821594,37.840477,0.135951
23,41,0.172281,0.806590,41.611109,47.556415,0.170858
23,42,0.187489,0.707734,57.614033,37.976623,0.136440
23,43,0.217255,0.760879,104.200099,82.704789,0.297137
23,44,0.145117,0.727387,165.061681,46.598004,0.167415
23,45,0.138586,0.642913,111.503922,40.448861,0.145323
23,46,0.140374,0.794272,128.211035,90.249044,0.324242
23,47,0.224821,0.753566,113.837739,105.625615,0.379486
23,48,0.144385,0.907577,78.759214,53.499800,0.192211
24,25,0.097660,0.662406,41.168643,66.010726,0.237160
24,26,0.119523,0.360752,39.932505,24.547781,0.088194
24,27,0.145450,0.874170,175.825206,74.770554,0.268632
24,28,0.300161,0.676750,95.488113,75.243312,0.270330
24,29,0.647032,0.656397,81.470172,71.230581,0.255914
24,30,0.539648,0.705227,115.470936,84.439608,0.303370
24,31,0.150385,0.776312,61.167607,65.226970,0.234344
24,32,0.147835,0.738493,62.775904,61.370550,0.220489
24,33,0.154564,0.710482,65.312426,65.615674,0.235741
24,34,0.151753,0.733491,64.097914,69.394734,0.249318
24,35,0.150816,0.789756,56.718858,74.266118,0.266819
24,36,0.142148,0.683320,60.465492,50.604194,0.181808
24,37,0.150673,0.697978,70.848522,51.105753,0.183610
24,38,0.155641,0.698264,71.347652,51.528607,0.185129
24,39,0.148825,0.964118,69.107045,84.633138,0.304066
24,40,0.156124,0.774974,57.585477,66.052671,0.237311
24,41,0.155322,0.852382,55.445586,76.711825,0.275606
24,42,0.161111,0.702859,68.552192,55.174198,0.198227
24,43,0.117563,0.597024,92.329296,66.348555,0.238374
24,44,0.144559,0.744645,168.373162,75.541070,0.271400
24,45,0.138998,0.504632,111.049548,32.955243,0.118400
24,46,0.134549,0.660154,119.516717,80.536270,0.289347
24,47,0.105049,0.495714,83.726408,72.992824,0.262245
24,48,0.140073,0.922554,85.740714,81.396715,0.292438
25,26,0.117958,0.649977,42.195919,67.111131,0.241113
25,27,0.145327,0.671239,169.124777,12.258636,0.044042
25,28,0.300129,0.878091,89.610715,68.458109,0.245953
25,29,0.631881,0.855656,72.814267,54.318050,0.195151
25,30,0.531177,0.899284,112.154499,87.841016,0.315591
25,31,0.150490,0.704408,37.624247,15.497546,0.055679
25,32,0.147989,0.706590,41.126816,19.661014,0.070637
25,33,0.154533,0.787423,43.941223,27.782883,0.099817
25,34,0.151682,0.754287,41.910301,20.408595,0.073323
25,35,0.149687,0.690014,29.611784,13.659124,0.049074
25,36,0.143388,0.716541,40.322001,31.971242,0.114865
25,37,0.150631,0.797578,52.521182,44.192134,0.158771
25,38,0.155625,0.822214,52.816755,52.718050,0.189403
25,39,0.148739,0.868339,48.738248,18.406810,0.066131
25,40,0.156129,0.716756,30.925260,16.006848,0.057509
25,41,0.155435,0.692176,27.197683,12.480868,0.044841
25,42,0.161151,0.816431,48.564119,44.198328,0.158793
25,43,0.145640,0.874393,101.141363,101.463962,0.364534
25,44,0.145144,0.637443,162.839398,13.348890,0.047959
25,45,0.141268,0.761677,110.867908,59.089382,0.212293
25,46,0.139704,0.898002,125.783621,103.003991,0.370067
25,47,0.143055,0.863422,112.130938,129.760485,0.466197
25,48,0.144055,0.759813,73.111649,16.744268,0.060158
26,27,0.145445,0.869931,173.855890,78.367663,0.281555
26,28,0.834066,0.641168,90.936774,70.974702,0.254994
26,29,1.102006,0.613776,77.318723,67.519136,0.242579
26,30,1.080744,0.676906,110.614441,79.744423,0.286502
26,31,0.188861,0.766650,62.181160,64.571064,0.231988
26,32,0.177111,0.722612,62.886303,60.428489,0.217104
26,33,0.218532,0.703969,66.294099,64.828030,0.232911
26,34,0.194731,0.724203,65.119178,68.755108,0.247020
26,35,0.205009,0.772755,56.564506,73.503065,0.264078
26,36,0.169241,0.666207,59.444701,49.254740,0.176960
26,37,0.186048,0.698665,72.193283,49.985227,0.179584
26,38,0.226438,0.699694,72.589745,50.198719,0.180351
26,39,0.168701,0.961458,70.143169,84.352701,0.303058
26,40,0.230957,0.766291,58.901214,65.419489,0.235036
26,41,0.225913,0.848893,57.031629,76.424336,0.274573
26,42,0.267157,0.702606,69.753953,54.035959,0.194138
26,43,0.402435,0.662347,101.906237,71.300948,0.256166
26,44,0.144824,0.756357,167.068428,72.724833,0.261282
26,45,0.133724,0.552239,108.196729,36.510419,0.131173
26,46,0.146920,0.720477,127.472519,86.057535,0.309183
26,47,0.438975,0.629668,105.814115,83.734143,0.300836
26,48,0.144864,0.927050,85.041916,82.093933,0.294943
27,28,1.043028,0.894843,187.977502,79.541943,0.285774
27,29,1.021904,0.905629,183.411320,63.834426,0.229341
27,30,1.023488,0.933031,201.453633,103.579029,0.372133
27,31,0.804607,0.780655,173.297254,20.674763,0.074279
27,32,0.757504,0.807168,173.728060,26.015097,0.093466
27,33,0.939878,0.866898,174.912517,32.285416,0.115993
27,34,0.828065,0.836761,174.402577,23.300148,0.083712
27,35,0.942305,0.766148,170.727828,12.507294,0.044936
27,36,0.817787,0.835887,173.079200,39.970520,0.143604
27,37,0.768524,0.874238,177.244084,51.911867,0.186506
27,38,0.963429,0.892665,177.359636,60.445742,0.217166
27,39,0.591547,0.792999,176.149458,7.802831,0.028034
27,40,0.976581,0.789590,172.089896,20.722293,0.074450
27,41,0.962796,0.694969,171.408437,7.496547,0.026933
27,42,1.040496,0.887934,176.137956,51.258338,0.184158
27,43,1.082196,0.925616,196.984937,97.896618,0.351718
27,44,0.205229,0.721770,218.622203,10.729035,0.038547
27,45,0.282879,0.858375,194.076791,61.799887,0.222031
27,46,0.660522,0.938068,206.069456,108.157575,0.388583
27,47,1.080662,0.943254,205.565863,136.877451,0.491766
27,48,0.383524,0.633284,178.045259,6.394966,0.022976
28,29,0.204788,0.103715,17.141602,14.718078,0.052878
28,30,0.140861,0.112311,22.924873,19.809026,0.071169
28,31,0.147750,0.856710,97.072821,67.973537,0.244212
28,32,0.147445,0.830890,98.600488,67.184804,0.241378
28,33,0.148960,0.773364,99.615902,70.217893,0.252275
28,34,0.147915,0.806275,98.722185,70.368306,0.252816
28,35,0.148850,0.866557,94.168459,71.619347,0.257310
28,36,0.147715,0.798431,98.646448,66.372320,0.238459
28,37,0.147554,0.761718,103.738959,69.750433,0.250596
28,38,0.149301,0.742906,103.850146,73.036023,0.262400
28,39,0.146836,0.979928,101.749971,76.985674,0.276590
28,40,0.149522,0.850020,94.557811,68.253972,0.245219
28,41,0.149282,0.916453,93.414058,72.666135,0.261071
28,42,0.151272,0.748974,101.715331,70.934526,0.254850
28,43,0.156453,0.609494,118.654674,95.259733,0.342244
28,44,0.145898,0.859919,186.332328,72.308642,0.259787
28,45,0.146023,0.672172,140.540108,69.666472,0.250294
28,46,0.146587,0.708080,155.589420,110.930078,0.398544
28,47,0.167441,0.688888,143.838052,127.208522,0.457028
28,48,0.146192,0.966754,116.324971,76.100136,0.273409
29,30,0.027633,0.213535,39.782152,34.543597,0.124106
29,31,0.146316,0.833721,81.464127,54.440910,0.195592
29,32,0.146242,0.806250,83.321968,54.221395,0.194804
29,33,0.146572,0.750443,84.481435,57.831543,0.207774
29,34,0.146354,0.781573,83.424515,56.962798,0.204653
29,35,0.146508,0.844150,78.044057,57.367453,0.206107
29,36,0.146282,0.773311,83.429567,55.428007,0.199139
29,37,0.146277,0.740191,89.308079,60.653782,0.217914
29,38,0.146642,0.724913,89.434981,65.277445,0.234525
29,39,0.146119,0.975458,86.984467,62.302799,0.223838
29,40,0.146687,0.826543,78.452939,54.712841,0.196569
29,41,0.146636,0.900324,77.072241,58.179539,0.209024
29,42,0.147042,0.729662,86.945368,61.564899,0.221187
29,43,0.146073,0.622282,110.567572,94.874533,0.340860
29,44,0.145869,0.835945,178.898570,57.932795,0.208138
29,45,0.145904,0.651373,131.548705,63.574225,0.228406
29,46,0.145965,0.722440,146.681214,107.528001,0.386321
29,47,0.149956,0.703138,134.850828,127.719297,0.458863
