beta1	beta2	beta3	dist	lmax
1.561341975006214e+01	1.635956934314622e+01	2.511691471343812e+01	8.001618360891339	-8.961275147694060
1.561326094889547e+01	1.636005856637616e+01	2.511675334873672e+01	8.001435028958927	-8.961117465876736
1.561310314623860e+01	1.636054778960611e+01	2.511658983739460e+01	8.001249432952962	-8.960959847014767
1.561294510239931e+01	1.636103701283606e+01	2.511642805121533e+01	8.001065590451672	-8.960802464159627
1.561278479115886e+01	1.636152623606601e+01	2.511626886633259e+01	8.000884796130929	-8.960644586092016
1.561262780911053e+01	1.636201545929596e+01	2.511610443785401e+01	8.000698228313702	-8.960487223766087
1.561246276708491e+01	1.636250468252591e+01	2.511595727670470e+01	8.000530169959594	-8.960329535621867
1.561231123799704e+01	1.636299390575585e+01	2.511577916646203e+01	8.000329231829014	-8.960172080400376
1.561215256567605e+01	1.636348312898580e+01	2.511561712113619e+01	8.000145438062084	-8.960014480239508
1.561199537076658e+01	1.636397235221575e+01	2.511545213673664e+01	7.999958507938257	-8.959857007717206
1.561183726783870e+01	1.636446157544570e+01	2.511528899437139e+01	7.999773591732957	-8.959699498434045
1.561167989767310e+01	1.636495079867565e+01	2.511512404079122e+01	7.999586794254889	-8.959541997914013
1.561151574107027e+01	1.636544002190560e+01	2.511497543352039e+01	7.999417335570849	-8.959384559093930
1.561136591361690e+01	1.636592924513554e+01	2.511479290522393e+01	7.999211940428137	-8.959227168061890
1.561120104601924e+01	1.636641846836549e+01	2.511464540413935e+01	7.999043773102403	-8.959069663436955
1.561105068304503e+01	1.636690769159544e+01	2.511446359922278e+01	7.998839259547641	-8.958912215180444
1.561088749768717e+01	1.636739691482539e+01	2.511431092749145e+01	7.998665784798293	-8.958754536244545
1.561073108104731e+01	1.636788613805534e+01	2.511414498140914e+01	7.998478009219999	-8.958597402978954
1.561057443004737e+01	1.636837536128528e+01	2.511397720636478e+01	7.998288548880008	-8.958439849159809
1.561042385482841e+01	1.636886458451523e+01	2.511379587530808e+01	7.998084667855291	-8.958282484990242
1.561026797648764e+01	1.636935380774518e+01	2.511362570360088e+01	7.997892782865583	-8.958124872388883
1.561011166581668e+01	1.636984303097513e+01	2.511345846862880e+01	7.997703865361783	-8.957967635420168
1.560994862472986e+01	1.637033225420508e+01	2.511330631362899e+01	7.997531051654382	-8.957810245037876
1.560979354729441e+01	1.637082147743503e+01	2.511313478380137e+01	7.997337772282625	-8.957652800111649
1.560963613283559e+01	1.637131070066497e+01	2.511296827608736e+01	7.997149898556049	-8.957495276564092
1.560948754458986e+01	1.637179992389492e+01	2.511278255488361e+01	7.996941523456334	-8.957338111096574
1.560932503687967e+01	1.637228914712487e+01	2.511262837820486e+01	7.996766765499522	-8.957180668043037
1.560917057825901e+01	1.637277837035482e+01	2.511245547683303e+01	7.996572150693784	-8.957023331174643
1.560901791769162e+01	1.637326759358477e+01	2.511227663866394e+01	7.996371428653081	-8.956865711247730
1.560885944548629e+01	1.637375681681472e+01	2.511211419279790e+01	7.996187877163911	-8.956708583339939
1.560870371301466e+01	1.637424604004466e+01	2.511194462371860e+01	7.995996862718330	-8.956551368019891
1.560854939097219e+01	1.637473526327461e+01	2.511177085466344e+01	7.995801506367299	-8.956394020262620
1.560839507477374e+01	1.637522448650456e+01	2.511159639153725e+01	7.995605509449446	-8.956236569197142
1.560823991206674e+01	1.637571370973451e+01	2.511142514700919e+01	7.995412844477777	-8.956079362310291
1.560808577120338e+01	1.637620293296446e+01	2.511125108760633e+01	7.995217262984842	-8.955922108148425
1.560793083760237e+01	1.637669215619441e+01	2.511107890331370e+01	7.995023702372413	-8.955764873339636
1.560778295847415e+01	1.637718137942435e+01	2.511088928305066e+01	7.994811749050380	-8.955607550860972
1.560762174793799e+01	1.637767060265430e+01	2.511073199350754e+01	7.994634047233173	-8.955450344325744
1.560747457290157e+01	1.637815982588425e+01	2.511054043764431e+01	7.994420129519751	-8.955293020875205
1.560731319540244e+01	1.637864904911420e+01	2.511038229637361e+01	7.994241705314748	-8.955135627302576
1.560715943528658e+01	1.637913827234415e+01	2.511020776753581e+01	7.994045776998191	-8.954978589359246
1.560700578599865e+01	1.637962749557409e+01	2.511003097585909e+01	7.993847667739425	-8.954821205066910
1.560685365646308e+01	1.638011671880404e+01	2.510985200207694e+01	7.993647143136923	-8.954664111076717
1.560669852727199e+01	1.638060594203399e+01	2.510967923506087e+01	7.993453317915630	-8.954506862197448
1.560654574500797e+01	1.638109516526394e+01	2.510950130167250e+01	7.993254007932557	-8.954349717720751
1.560639435961128e+01	1.638158438849389e+01	2.510931947840126e+01	7.993050658187813	-8.954192494562438
1.560623909146404e+01	1.638207361172384e+01	2.510914656979167e+01	7.992856822660158	-8.954035226038911
1.560608631364059e+01	1.638256283495378e+01	2.510896817932424e+01	7.992657165270134	-8.953878067516577
1.560593513741789e+01	1.638305205818373e+01	2.510878597912223e+01	7.992453500073180	-8.953720935826633
1.560578199721949e+01	1.638354128141368e+01	2.510860826294205e+01	7.992254638863345	-8.953563787514955
1.560562913059682e+01	1.638403050464363e+01	2.510842930175358e+01	7.992054544811128	-8.953406553170641
1.560547635551677e+01	1.638451972787358e+01	2.510825105765172e+01	7.991855155776866	-8.953249514218394
1.560532532236485e+01	1.638500895110353e+01	2.510806800381258e+01	7.991650760534565	-8.953092380242136
1.560517896851747e+01	1.638549817433347e+01	2.510787321750416e+01	7.991434011951462	-8.952935172102245
1.560502006646063e+01	1.638598739756342e+01	2.510770872060150e+01	7.991249373406741	-8.952778031714459
1.560486926530833e+01	1.638647662079337e+01	2.510752547044386e+01	7.991044832190917	-8.952621033102615
1.560471805611240e+01	1.638696584402332e+01	2.510734202105201e+01	7.990840220697425	-8.952463840966473
1.560456619805861e+01	1.638745506725327e+01	2.510716103000434e+01	7.990638162534565	-8.952306838340363
1.560441464643481e+01	1.638794429048322e+01	2.510697860629188e+01	7.990434682623883	-8.952149730200340
1.560426283018604e+01	1.638843351371316e+01	2.510679731803744e+01	7.990232391400593	-8.951992737390860
1.560411136519921e+01	1.638892273694311e+01	2.510661396817725e+01	7.990028060211098	-8.951835543244018
1.560396616709468e+01	1.638941196017306e+01	2.510641589436868e+01	7.989808128798686	-8.951678428037969
1.560380896563212e+01	1.638990118340301e+01	2.510624635597488e+01	7.989618492923277	-8.951521290611652
1.560365872040307e+01	1.639039040663296e+01	2.510606215731642e+01	7.989413165154513	-8.951364547973938
1.560350810581740e+01	1.639087962986290e+01	2.510587632368042e+01	7.989206370081674	-8.951207365047580
1.560335832569861e+01	1.639136885309285e+01	2.510568907967701e+01	7.988998057290926	-8.951050314291331
1.560320769209852e+01	1.639185807632280e+01	2.510550516751268e+01	7.988793188203111	-8.950893522868688
1.560305651724797e+01	1.639234729955275e+01	2.510531978607999e+01	7.988587050340326	-8.950736245942625
1.560290667455603e+01	1.639283652278270e+01	2.510513411825004e+01	7.988380371023215	-8.950579527329364
1.560275885441364e+01	1.639332574601265e+01	2.510494134094445e+01	7.988166398001174	-8.950422418251392
1.560260796741321e+01	1.639381496924259e+01	2.510475646730574e+01	7.987960782483160	-8.950265431792094
1.560245912229348e+01	1.639430419247254e+01	2.510456741395950e+01	7.987750702277901	-8.950108601789239
1.560230904827396e+01	1.639479341570249e+01	2.510438031074850e+01	7.987542813182073	-8.949951611338420
1.560215831697632e+01	1.639528263893244e+01	2.510419452414086e+01	7.987336375402616	-8.949794596096663
1.560201554578691e+01	1.639577186216239e+01	2.510399063978982e+01	7.987110695388594	-8.949637793929101
1.560186153645886e+01	1.639626108539234e+01	2.510381225045895e+01	7.986912204575842	-8.949480737472339
1.560171238098113e+01	1.639675030862228e+01	2.510362296475151e+01	7.986702127255315	-8.949323845825406
1.560156402764837e+01	1.639723953185223e+01	2.510343167376315e+01	7.986489963735218	-8.949166963777593
1.560140811414035e+01	1.639772875508218e+01	2.510325865292651e+01	7.986297184514989	-8.949010121415345
1.560126652792850e+01	1.639821797831213e+01	2.510305087313245e+01	7.986067631072667	-8.948853247729856
1.560111791909439e+01	1.639870720154208e+01	2.510285959076394e+01	7.985855627830785	-8.948696325738378
1.560097026184204e+01	1.639919642477203e+01	2.510266665467584e+01	7.985641844991051	-8.948539544098191
1.560082137746036e+01	1.639968564800197e+01	2.510247500331772e+01	7.985429609627659	-8.948382480507128
1.560066701228394e+01	1.640017487123192e+01	2.510229852553370e+01	7.985233301675683	-8.948225803438355
1.560052500575177e+01	1.640066409446187e+01	2.510209152520236e+01	7.985004753126884	-8.948069008717692
1.560037556684123e+01	1.640115331769182e+01	2.510190203022783e+01	7.984794821917616	-8.947912166846809
1.560022373323813e+01	1.640164254092177e+01	2.510171805059167e+01	7.984590790154277	-8.947755302398921
1.560008235852445e+01	1.640213176415172e+01	2.510150893474249e+01	7.984360149278920	-8.947598472058722
1.559993441943003e+01	1.640262098738166e+01	2.510131555592477e+01	7.984146222669074	-8.947441652138362
1.559978751444757e+01	1.640311021061161e+01	2.510111962554349e+01	7.983929629500413	-8.947284845232140
1.559964080134123e+01	1.640359943384156e+01	2.510092381242814e+01	7.983713138579065	-8.947128168486387
1.559949408162281e+01	1.640408865707151e+01	2.510072707705898e+01	7.983495788794555	-8.946971344166883
1.559934502700777e+01	1.640457788030146e+01	2.510053487810559e+01	7.983283378633232	-8.946814343995911
1.559920021304826e+01	1.640506710353140e+01	2.510033439554348e+01	7.983062043045808	-8.946657723007897
1.559904732737149e+01	1.640555632676135e+01	2.510015226931410e+01	7.982860292500038	-8.946500922976004
1.559890799668843e+01	1.640604554999130e+01	2.509993843244969e+01	7.982624881477998	-8.946344327058178
1.559875425221913e+01	1.640653477322125e+01	2.509975817471219e+01	7.982425193175446	-8.946187537224867
1.559860924272884e+01	1.640702399645120e+01	2.509955756010606e+01	7.982203899874909	-8.946030902602224
1.559846979281171e+01	1.640751321968115e+01	2.509934265250870e+01	7.981967574077625	-8.945874132715774
1.559832790348991e+01	1.640800244291109e+01	2.509913364552519e+01	7.981737530665792	-8.945717390276258
1.559817217520030e+01	1.640849166614104e+01	2.509895849690425e+01	7.981543353522299	-8.945560753779379
1.559802551773575e+01	1.640898088937099e+01	2.509876054681097e+01	7.981325131245310	-8.945403976496950
1.559788121970664e+01	1.640947011260094e+01	2.509855770903864e+01	7.981101686728263	-8.945247371597599
1.559773499854756e+01	1.640995933583089e+01	2.509835956577682e+01	7.980883243403691	-8.945090800116898
1.559759078481075e+01	1.641044855906084e+01	2.509815623650395e+01	7.980659367758418	-8.944934191659812
1.559745204438750e+01	1.641093778229078e+01	2.509793869167249e+01	7.980420552625097	-8.944777427480211
1.559731166379916e+01	1.641142700552073e+01	2.509772566361582e+01	7.980186503441091	-8.944620789584903
1.559715507891761e+01	1.641191622875068e+01	2.509755196877481e+01	7.979994146611835	-8.944464205803911
1.559701781983445e+01	1.641240545198063e+01	2.509733007581814e+01	7.979750889333598	-8.944307376896251
1.559687371622127e+01	1.641289467521058e+01	2.509712638052136e+01	7.979526792475113	-8.944150873708999
1.559672837580713e+01	1.641338389844053e+01	2.509692499610186e+01	7.979305238472842	-8.943994271047313
1.559657900858256e+01	1.641387312167047e+01	2.509673357767782e+01	7.979094254685084	-8.943837733706451
1.559643495356688e+01	1.641436234490042e+01	2.509652888954332e+01	7.978869281423052	-8.943681144459905
1.559629157453558e+01	1.641485156813037e+01	2.509632223028578e+01	7.978642282161862	-8.943524518859302
1.559614753275081e+01	1.641534079136032e+01	2.509611798902435e+01	7.978417801141390	-8.943368066351450
1.559600268344065e+01	1.641583001459027e+01	2.509591510237522e+01	7.978194842310572	-8.943211529168639
1.559585973104666e+01	1.641631923782021e+01	2.509570735752505e+01	7.977966792178186	-8.943054968343663
1.559571770186766e+01	1.641680846105016e+01	2.509549806380466e+01	7.977737069026749	-8.942898557536569
1.559557408711741e+01	1.641729768428011e+01	2.509529125566295e+01	7.977510135868684	-8.942741925054690
1.559543193607822e+01	1.641778690751006e+01	2.509508203657073e+01	7.977280575008494	-8.942585524067201
1.559528848182338e+01	1.641827613074001e+01	2.509487428589846e+01	7.977052757301591	-8.942428840656650
1.559514552029293e+01	1.641876535396996e+01	2.509466555458641e+01	7.976823912398046	-8.942272221033170
1.559500274678731e+01	1.641925457719990e+01	2.509445817878935e+01	7.976596367928076	-8.942115955906440
1.559486135333538e+01	1.641974380042985e+01	2.509424657651775e+01	7.976364458331393	-8.941959555533055
1.559471905324126e+01	1.642023302365980e+01	2.509403602945375e+01	7.976133803591382	-8.941802972451075
1.559457627368002e+01	1.642072224688975e+01	2.509382704069876e+01	7.975904794774608	-8.941646486395600
1.559443395651956e+01	1.642121147011970e+01	2.509361785965003e+01	7.975675527940453	-8.941490194308937
1.559429780314359e+01	1.642170069334965e+01	2.509339192769321e+01	7.975428711396638	-8.941333600768324
1.559415195912744e+01	1.642218991657959e+01	2.509319014765244e+01	7.975207455079643	-8.941177149027579
1.559401067510260e+01	1.642267913980954e+01	2.509297815762926e+01	7.974975334357736	-8.941020877608985
1.559386855343583e+01	1.642316836303949e+01	2.509276768923164e+01	7.974744904312722	-8.940864538474182
1.559372654609078e+01	1.642365758626944e+01	2.509255601179314e+01	7.974513310722509	-8.940708055315728
1.559359077004904e+01	1.642414680949939e+01	2.509232809162674e+01	7.974264642926010	-8.940551395641887
1.559344670027748e+01	1.642463603272934e+01	2.509212298566570e+01	7.974039929967917	-8.940395247087677
1.559330456053467e+01	1.642512525595928e+01	2.509191193692583e+01	7.973809068317442	-8.940238895658037
1.559316443899055e+01	1.642561447918923e+01	2.509169481467615e+01	7.973571911611240	-8.940082357088707
1.559302342844269e+01	1.642610370241918e+01	2.509148208215262e+01	7.973339231222381	-8.939926248608742
1.559288266000086e+01	1.642659292564913e+01	2.509126667056136e+01	7.973103936755623	-8.939769786178330
1.559274442417514e+01	1.642708214887908e+01	2.509104598287731e+01	7.972863002968117	-8.939613508930185
1.559260462195530e+01	1.642757137210902e+01	2.509082834383436e+01	7.972625400204927	-8.939457119722061
1.559246345726657e+01	1.642806059533897e+01	2.509061463669513e+01	7.972391937188196	-8.939300868315154
1.559232507950509e+01	1.642854981856892e+01	2.509039380324389e+01	7.972150988099348	-8.939144579224681
1.559218394043918e+01	1.642903904179887e+01	2.509017926259425e+01	7.971916775902701	-8.938988239045567
1.559204508781479e+01	1.642952826502882e+01	2.508995971826655e+01	7.971677242759672	-8.938832025677961
1.559190520277139e+01	1.643001748825877e+01	2.508974232814774e+01	7.971440056037159	-8.938675773181618
1.559176643572082e+01	1.643050671148871e+01	2.508952129048475e+01	7.971199121929092	-8.938519378509847
1.559162661577197e+01	1.643099593471866e+01	2.508930369707807e+01	7.970961786653272	-8.938363169279803
1.559148840457261e+01	1.643148515794861e+01	2.508908208578395e+01	7.970720235629433	-8.938206967432404
1.559135102667023e+01	1.643197438117856e+01	2.508885869147261e+01	7.970476804331958	-8.938050836078828
1.559121288938580e+01	1.643246360440851e+01	2.508863569600900e+01	7.970233960427330	-8.937894468163975
1.559107364120970e+01	1.643295282763846e+01	2.508841655914780e+01	7.969995129234415	-8.937738334798079
1.559093482260464e+01	1.643344205086840e+01	2.508819528174931e+01	7.969754162569763	-8.937582029275180
1.559080075122654e+01	1.643393127409835e+01	2.508796378572485e+01	7.969502277880907	-8.937425993914021
1.559066024511456e+01	1.643442049732830e+01	2.508774661427520e+01	7.969265723930578	-8.937269739232068
1.559052071043146e+01	1.643490972055825e+01	2.508752654421517e+01	7.969026179658430	-8.937113414278564
1.559038532982726e+01	1.643539894378820e+01	2.508729794464506e+01	7.968777483973566	-8.936957404307247
1.559024619422662e+01	1.643588816701815e+01	2.508707672165329e+01	7.968536797525375	-8.936801098823741
1.559010741012692e+01	1.643637739024809e+01	2.508685611048858e+01	7.968296655259646	-8.936645084787088
1.558997287122703e+01	1.643686661347804e+01	2.508662368769498e+01	7.968044166145784	-8.936488833682100
1.558983352451342e+01	1.643735583670799e+01	2.508640330714886e+01	7.967804435854758	-8.936332665438560
1.558969856258446e+01	1.643784505993794e+01	2.508617342314171e+01	7.967554559715023	-8.936176739340141
1.558956044440225e+01	1.643833428316789e+01	2.508594935912981e+01	7.967311053189336	-8.936020499478705
1.558942372496847e+01	1.643882350639783e+01	2.508572222967737e+01	7.967064298623940	-8.935864348809826
1.558928872916129e+01	1.643931272962778e+01	2.508549144668444e+01	7.966813654061185	-8.935708324667871
1.558915252990581e+01	1.643980195285773e+01	2.508526250623649e+01	7.966565093300144	-8.935552129167739
1.558901741790570e+01	1.644029117608768e+01	2.508503262385570e+01	7.966315408267761	-8.935396269381355
1.558888143482979e+01	1.644078039931763e+01	2.508480364063660e+01	7.966066819908752	-8.935240214363162
1.558874400705526e+01	1.644126962254758e+01	2.508457765392577e+01	7.965821485921486	-8.935084089539501
1.558860921962255e+01	1.644175884577752e+01	2.508434577143341e+01	7.965569886818058	-8.934928091427070
1.558847419138778e+01	1.644224806900747e+01	2.508411425984141e+01	7.965318731750652	-8.934772080695247
1.558833863556750e+01	1.644273729223742e+01	2.508388340618500e+01	7.965068362873162	-8.934615982656450
1.558820233283373e+01	1.644322651546737e+01	2.508365490716958e+01	7.964820470715215	-8.934460006426836
1.558806727510085e+01	1.644371573869732e+01	2.508342262976027e+01	7.964568675036660	-8.934303924419993
1.558793249311254e+01	1.644420496192727e+01	2.508318950415884e+01	7.964316028056507	-8.934147837792318
1.558779839750927e+01	1.644469418515721e+01	2.508295624792518e+01	7.964063131436200	-8.933992056894706
1.558766530403564e+01	1.644518340838716e+01	2.508271928679609e+01	7.963806456819721	-8.933836077089730
1.558752737750205e+01	1.644567263161711e+01	2.508249405852715e+01	7.963562249675802	-8.933680107084896
1.558739577152178e+01	1.644616185484706e+01	2.508225225038843e+01	7.963300614174663	-8.933523963749439
1.558726091624770e+01	1.644665107807701e+01	2.508202037675641e+01	7.963049350361269	-8.933368204066019
1.558712820021755e+01	1.644714030130696e+01	2.508178147600307e+01	7.962790839020743	-8.933212149084948
1.558699439893677e+01	1.644762952453690e+01	2.508154641647315e+01	7.962536318559621	-8.933056334174850
1.558686100384397e+01	1.644811874776685e+01	2.508130917090365e+01	7.962279623254500	-8.932900331846694
1.558672741555457e+01	1.644860797099680e+01	2.508107299689923e+01	7.962024039040363	-8.932744464159839
1.558659338855914e+01	1.644909719422675e+01	2.508083801553477e+01	7.961769738340788	-8.932588644587621
1.558646057083859e+01	1.644958641745670e+01	2.508059941803153e+01	7.961511698598537	-8.932432734587618
1.558632793912432e+01	1.645007564068665e+01	2.508035991802084e+01	7.961252775047005	-8.932276771424959
1.558619076063409e+01	1.645056486391659e+01	2.508013243365383e+01	7.961006529331173	-8.932120991513141
1.558606138344004e+01	1.645105408714654e+01	2.507988553554172e+01	7.960739778731026	-8.931965187016729
1.558593033055178e+01	1.645154331037649e+01	2.507964118911022e+01	7.960475904789035	-8.931809130212471
1.558579803913028e+01	1.645203253360644e+01	2.507940143206575e+01	7.960216780170319	-8.931653379593673
1.558566105406625e+01	1.645252175683639e+01	2.507917335490635e+01	7.959970042208433	-8.931497685685260
1.558553315172740e+01	1.645301098006633e+01	2.507892172627747e+01	7.959698507311458	-8.931341791350441
1.558540192507662e+01	1.645350020329628e+01	2.507867795073103e+01	7.959435348794062	-8.931185870074467
1.558526570140706e+01	1.645398942652623e+01	2.507844748950946e+01	7.959186226637777	-8.931030164381770
1.558513739943743e+01	1.645447864975618e+01	2.507819736544793e+01	7.958916329976502	-8.930874446998160
1.558500635456749e+01	1.645496787298613e+01	2.507795236926048e+01	7.958652042819301	-8.930718469009172
1.558487533290580e+01	1.645545709621608e+01	2.507770930922401e+01	7.958389654254413	-8.930562876186924
1.558474453623738e+01	1.645594631944602e+01	2.507746482126008e+01	7.958125864720614	-8.930407153808456
1.558461342068814e+01	1.645643554267597e+01	2.507722021860202e+01	7.957862067163488	-8.930251297888297
1.558447990881757e+01	1.645692476590592e+01	2.507698229926090e+01	7.957605305957166	-8.930095612013631
1.558435228404090e+01	1.645741398913587e+01	2.507672927128396e+01	7.957332633127743	-8.929939838656159
1.558422241373857e+01	1.645790321236582e+01	2.507648176609230e+01	7.957065839989792	-8.929784093883615
1.558409047860212e+01	1.645839243559577e+01	2.507624010652339e+01	7.956805198236611	-8.929628514644794
1.558396122547087e+01	1.645888165882571e+01	2.507599072201080e+01	7.956536509905865	-8.929472760385996
1.558382637702848e+01	1.645937088205566e+01	2.507575494984219e+01	7.956282282683920	-8.929317007200011
1.558369967978883e+01	1.645986010528561e+01	2.507549954136434e+01	7.956007252396139	-8.929161355453473
1.558357237855051e+01	1.646034932851556e+01	2.507524515209264e+01	7.955733375142315	-8.929005648359331
1.558344104329271e+01	1.646083855174551e+01	2.507500090598660e+01	7.955470251082621	-8.928850008142931
1.558331364104391e+01	1.646132777497546e+01	2.507474719076116e+01	7.955197110417409	-8.928694433285635
1.558318442676437e+01	1.646181699820540e+01	2.507449764692430e+01	7.954928444827629	-8.928538834807291
1.558305488072857e+01	1.646230622143535e+01	2.507424843098482e+01	7.954660202285051	-8.928383176741082
1.558292635384839e+01	1.646279544466530e+01	2.507399600511640e+01	7.954388655493686	-8.928227421300868
1.558279498001876e+01	1.646328466789525e+01	2.507375071841716e+01	7.954124688555403	-8.928071716678289
1.558266946118604e+01	1.646377389112520e+01	2.507349247760773e+01	7.953846899189228	-8.927916302504979
1.558254122049887e+01	1.646426311435514e+01	2.507323990381486e+01	7.953575237373376	-8.927760730950872
1.558241130994928e+01	1.646475233758509e+01	2.507299115393737e+01	7.953307682743429	-8.927605135451548
1.558228436861756e+01	1.646524156081504e+01	2.507273461977561e+01	7.953031958189848	-8.927449484571182
1.558215617828180e+01	1.646573078404499e+01	2.507248093685144e+01	7.952759304832622	-8.927293821350435
1.558202920005647e+01	1.646622000727494e+01	2.507222502487719e+01	7.952484252185642	-8.927138322040314
1.558190143922265e+01	1.646670923050489e+01	2.507197154563579e+01	7.952211760546829	-8.926982940874467
1.558177442753568e+01	1.646719845373483e+01	2.507171536248259e+01	7.951936514864999	-8.926827434991413
1.558164300799404e+01	1.646768767696478e+01	2.507146915878237e+01	7.951671950096567	-8.926671797731137
1.558151844528659e+01	1.646817690019473e+01	2.507120532711201e+01	7.951388813816142	-8.926516061562277
1.558139299478273e+01	1.646866612342468e+01	2.507094692215949e+01	7.951111158468830	-8.926360931825908
1.558126489825312e+01	1.646915534665463e+01	2.507069274765902e+01	7.950838224635887	-8.926205420011382
1.558113900601152e+01	1.646964456988458e+01	2.507043246505405e+01	7.950558914537244	-8.926049817552826
1.558101319589920e+01	1.647013379311452e+01	2.507017337258101e+01	7.950280767919732	-8.925894492226533
1.558088756029325e+01	1.647062301634447e+01	2.506991269391194e+01	7.950001078245861	-8.925738989416740
1.558076107341005e+01	1.647111223957442e+01	2.506965356234568e+01	7.949723108564592	-8.925583416207489
1.558063447254525e+01	1.647160146280437e+01	2.506939561691686e+01	7.949446342919881	-8.925428032854057
1.558050853947507e+01	1.647209068603432e+01	2.506913491361173e+01	7.949166789195972	-8.925272480528079
1.558038358871845e+01	1.647257990926427e+01	2.506887361180419e+01	7.948886464995665	-8.925117282884354
1.558025836243266e+01	1.647306913249421e+01	2.506861100361372e+01	7.948604970228563	-8.924961759821199
1.558013280149905e+01	1.647355835572416e+01	2.506834980634754e+01	7.948324946862884	-8.924806369546218
1.558000635636019e+01	1.647404757895411e+01	2.506808919199097e+01	7.948045718386940	-8.924650722394020
1.557988292062086e+01	1.647453680218406e+01	2.506782337989090e+01	7.947760811304746	-8.924495503708659
1.557975743984649e+01	1.647502602541401e+01	2.506756276896472e+01	7.947481429398400	-8.924340339457466
1.557963402696296e+01	1.647551524864395e+01	2.506729540157945e+01	7.947195074115258	-8.924184911847782
1.557951033621464e+01	1.647600447187390e+01	2.506702857125120e+01	7.946909332004477	-8.924029486585537
1.557938618454868e+01	1.647649369510385e+01	2.506676332961402e+01	7.946625261857139	-8.923874170147698
1.557926123628821e+01	1.647698291833380e+01	2.506649974128704e+01	7.946343002276019	-8.923718826050482
1.557913737752888e+01	1.647747214156375e+01	2.506623372487419e+01	7.946058177818932	-8.923563558745435
1.557901345033749e+01	1.647796136479370e+01	2.506596751172523e+01	7.945773209304362	-8.923408255374145
1.557888991052700e+01	1.647845058802364e+01	2.506569974188123e+01	7.945486677875497	-8.923252874868759
1.557876572688922e+01	1.647893981125359e+01	2.506543337863859e+01	7.945201683793641	-8.923097490090102
1.557864281547184e+01	1.647942903448354e+01	2.506516570636202e+01	7.944915165794613	-8.922942461969630
1.557852027809198e+01	1.647991825771349e+01	2.506489534779237e+01	7.944625995106171	-8.922787150342604
1.557839661503891e+01	1.648040748094344e+01	2.506462786913322e+01	7.944339896238471	-8.922631884079417
1.557827493616572e+01	1.648089670417339e+01	2.506435548886811e+01	7.944048636592521	-8.922476649966963
1.557815197263236e+01	1.648138592740333e+01	2.506408633431410e+01	7.943760819357069	-8.922321452580011
1.557803130888402e+01	1.648187515063328e+01	2.506381084397093e+01	7.943466382253826	-8.922166172055892
1.557790835834953e+01	1.648236437386323e+01	2.506354150536541e+01	7.943178445417104	-8.922011006494767
1.557778676078684e+01	1.648285359709318e+01	2.506326808814671e+01	7.942886286888133	-8.921855741987255
1.557766077605027e+01	1.648334282032313e+01	2.506300625356897e+01	7.942606358989482	-8.921700630955392
1.557754165361848e+01	1.648383204355308e+01	2.506272583423821e+01	7.942306926698651	-8.921545272577049
1.557742105127670e+01	1.648432126678302e+01	2.506245107229204e+01	7.942013333533193	-8.921390296273852
1.557729931887626e+01	1.648481049001297e+01	2.506217766001706e+01	7.941721333075407	-8.921235091469985
1.557717757884474e+01	1.648529971324292e+01	2.506190388356137e+01	7.941429012732582	-8.921079848307635
1.557705698725259e+01	1.648578893647287e+01	2.506162798720917e+01	7.941134411663485	-8.920924764521803
1.557693627660090e+01	1.648627815970282e+01	2.506135150534337e+01	7.940839301840204	-8.920769554269047
1.557681622229148e+01	1.648676738293277e+01	2.506107360686811e+01	7.940542703248555	-8.920614411694705
1.557669575393035e+01	1.648725660616271e+01	2.506079637843314e+01	7.940246877456044	-8.920459235444881
1.557657516651130e+01	1.648774582939266e+01	2.506052088007145e+01	7.939952782960410	-8.920304343135570
1.557645458862797e+01	1.648823505262261e+01	2.506024307164452e+01	7.939656482236693	-8.920149075566938
1.557633620054885e+01	1.648872427585256e+01	2.505996168053169e+01	7.939356248970221	-8.919994167424729
1.557621537672892e+01	1.648921349908251e+01	2.505968426721676e+01	7.939060447562687	-8.919838921442389
1.557609643473140e+01	1.648970272231245e+01	2.505940342402085e+01	7.938760931307336	-8.919683926555035
1.557597695608508e+01	1.649019194554240e+01	2.505912385273447e+01	7.938462797967238	-8.919528950637476
1.557585311062218e+01	1.649068116877235e+01	2.505885426207967e+01	7.938175342563294	-8.919373848628757
1.557573882292402e+01	1.649117039200230e+01	2.505856076783469e+01	7.937862622058231	-8.919218754108465
1.557561840116228e+01	1.649165961523225e+01	2.505828357724488e+01	7.937567097891741	-8.919063874338910
1.557550088754151e+01	1.649214883846220e+01	2.505799815299014e+01	7.937262978244189	-8.918908848352382
1.557538161142200e+01	1.649263806169214e+01	2.505771680127265e+01	7.936963229471944	-8.918753797079439
1.557526313681418e+01	1.649312728492209e+01	2.505743374145575e+01	7.936661676688684	-8.918598826774783
1.557514663943680e+01	1.649361650815204e+01	2.505714586782695e+01	7.936355048084282	-8.918443906148557
1.557502775978586e+01	1.649410573138199e+01	2.505686269646726e+01	7.936053540576987	-8.918288798512094
1.557490603322942e+01	1.649459495461194e+01	2.505658776214193e+01	7.935760679519550	-8.918133923483005
1.557479118632570e+01	1.649508417784189e+01	2.505629522655454e+01	7.935449257192521	-8.917978996874714
1.557467432347815e+01	1.649557340107183e+01	2.505600681213636e+01	7.935142310591468	-8.917823941728955
